cf,x,y,z
1,2.6005487442,0.8670345545,0.4909155071
1,2.6028053761,0.8668318391,0.4910716116
1,2.5997402668,0.8728312254,0.4910260141
1,2.5955233574,0.8727715611,0.4912755787
1,2.5935349464,0.8695836067,0.4916626215
1,2.5936410427,0.8705440164,0.4919916093
1,2.5879364014,0.8703902364,0.4923310578
1,2.5883727074,0.8703122735,0.4934780598
1,2.5880391598,0.8679046631,0.4939259887
1,2.5859751701,0.8646141887,0.494999826
1,2.5846030712,0.8597429991,0.4935878515
1,2.5854783058,0.8613628149,0.4939947426
1,2.585419178,0.8562217355,0.4944153428
1,2.5879926682,0.8578050733,0.4948064685
1,2.5866158009,0.8618395329,0.4951913655
1,2.5849120617,0.8626477718,0.4947789013
1,2.5865221024,0.8622711301,0.4952982068
1,2.5827896595,0.8610947132,0.4955945909
1,2.5811579227,0.8583567739,0.4957194626
1,2.5783224106,0.8565998673,0.4959746003
1,2.581125021,0.857434094,0.4961621165
1,2.5814521313,0.8514097333,0.4963999093
1,2.580893755,0.8520705104,0.4974635243
1,2.5786027908,0.8540471196,0.4977910519
1,2.5761530399,0.8563846946,0.4979352951
1,2.5771918297,0.8513796329,0.4981370866
1,2.5780076981,0.8564072251,0.4973625839
1,2.5811650753,0.8543156981,0.4973832369
1,2.5839557648,0.8550102711,0.4974903762
1,2.5849757195,0.8555322289,0.4975700378
1,2.5868651867,0.8555685282,0.4963545501
1,2.5838193893,0.8559071422,0.4963333607
1,2.5829155445,0.8621178865,0.4963237941
1,2.5829944611,0.8626509309,0.4963445067
1,2.582420826,0.8624786735,0.4960530698
1,2.5829868317,0.8648650646,0.4961343706
1,2.5851080418,0.8600687385,0.4960640073
1,2.5901575089,0.8615560532,0.4971964657
1,2.5897240639,0.8597126603,0.4973091781
1,2.5901222229,0.8556202054,0.497485131
1,2.5937154293,0.8543494344,0.4975605011
1,2.5959374905,0.8602628112,0.4976583719
1,2.5952234268,0.8624607921,0.4982940257
1,2.5965862274,0.8598549962,0.4984584153
1,2.5994613171,0.8587081432,0.4987745285
1,2.5993914604,0.8603235483,0.4981431663
1,2.6031103134,0.8614946008,0.498223722
1,2.6010038853,0.8602717519,0.4983081222
1,2.6039545536,0.8605325222,0.4983895123
1,2.6043775082,0.8603420258,0.4983849227
1,2.6044473648,0.8579018712,0.4966525137
1,2.6061170101,0.8565462828,0.4966572523
1,2.6059608459,0.8575881124,0.4966258109
1,2.6080634594,0.8506720662,0.4950436056
1,2.6110761166,0.8540742397,0.4949619174
1,2.6128461361,0.854847014,0.4948608279
1,2.6147558689,0.8518824577,0.4949050546
1,2.6119401455,0.8475803137,0.4936026037
1,2.6166646481,0.8476829529,0.4935992658
1,2.6168346405,0.8432819843,0.4934664071
1,2.6199245453,0.8427490592,0.4935077727
1,2.6250202656,0.8435540199,0.4920335412
1,2.6233186722,0.8413532376,0.4920006096
1,2.6237030029,0.8386505842,0.4920588434
1,2.6291315556,0.8359889388,0.4921648502
1,2.6302325726,0.8364505172,0.4916695952
1,2.627522707,0.8402842879,0.4916829467
1,2.6267795563,0.8381437659,0.491902113
1,2.6277945042,0.8377214074,0.4919629991
1,2.6268451214,0.8389421701,0.491987735
1,2.6259155273,0.8382764459,0.4921714962
1,2.6241204739,0.8407601118,0.4926050901
1,2.6229057312,0.8389266133,0.4928193688
1,2.6219167709,0.8374847174,0.493924737
1,2.621244669,0.8414193988,0.4942370355
1,2.621319294,0.8422968388,0.4945754707
1,2.6227588654,0.845571816,0.4950882196
1,2.622043848,0.8465973735,0.495484978
1,2.622251749,0.8479202986,0.4958428144
1,2.6206851006,0.8467806578,0.4962192774
1,2.6246948242,0.8459761143,0.4965906739
1,2.6235961914,0.8414072394,0.4963088632
1,2.624632597,0.8457772136,0.4966755509
1,2.6233906746,0.8482867479,0.4970105588
1,2.6292860508,0.848316133,0.4965500832
1,2.6299035549,0.8479152918,0.4967407286
1,2.6300382614,0.8516358137,0.4969243407
1,2.6298801899,0.8512171507,0.4970369339
1,2.629586935,0.8528897762,0.4952013493
1,2.6288673878,0.8540658355,0.4951948225
1,2.6294608116,0.8525330424,0.4951509237
1,2.6279942989,0.8534243703,0.4951082766
1,2.6283698082,0.855232656,0.495023489
1,2.6286580563,0.8576245904,0.4950427413
1,2.627259016,0.8562135696,0.4950621426
1,2.6309022903,0.8591107726,0.4950703681
1,2.6274104118,0.8590276837,0.494951427
1,2.629639864,0.8604012132,0.4949886203
1,2.6304330826,0.8595943451,0.4950312674
1,2.631131649,0.8598977327,0.494992584
1,2.6301527023,0.8601102233,0.4957410991
1,2.6300625801,0.8611097932,0.4958333671
1,2.6328742504,0.8606408834,0.4958831668
1,2.6327667236,0.8631406426,0.496001482
1,2.631926775,0.8660484552,0.4945158064
1,2.6328339577,0.8638943434,0.4947748184
1,2.6355056763,0.8664084673,0.4949367642
1,2.633834362,0.8666569591,0.4951234162
1,2.6337459087,0.8692563772,0.4942809641
1,2.632635355,0.8699439168,0.4943711162
1,2.633354187,0.871738553,0.4945455492
1,2.6373531818,0.8703764081,0.4953853786
1,2.6414523125,0.8718793988,0.4955946207
1,2.6398844719,0.8688015938,0.4958506823
1,2.6397857666,0.8735557795,0.4960944057
1,2.6400527954,0.8754010797,0.4963059723
1,2.6417365074,0.8780030608,0.4963829219
1,2.641548872,0.8784452081,0.4966488779
1,2.6406359673,0.8849793673,0.4971345067
1,2.6415410042,0.8866150975,0.4964545071
1,2.6422054768,0.8896140456,0.4966953099
1,2.6414408684,0.8903251886,0.4968818724
1,2.6404821873,0.8859186769,0.4971863329
1,2.6416244507,0.8830190897,0.4975013733
1,2.6416592598,0.8855071664,0.4969748557
1,2.6426782608,0.8903565407,0.4973374307
1,2.6408128738,0.892631948,0.4974519312
1,2.6422169209,0.8935340047,0.4957882166
1,2.6423897743,0.8928490877,0.4958245456
1,2.6453304291,0.89339149,0.4959484935
1,2.6425364017,0.8984287977,0.4960722923
1,2.6469151974,0.895817399,0.4951821864
1,2.6449325085,0.899266839,0.4952528775
1,2.6514644623,0.9017486572,0.4952965379
1,2.6525864601,0.9014821649,0.4938985705
1,2.6546068192,0.9020997882,0.4938789308
1,2.6534194946,0.8941035867,0.4940341413
1,2.6535923481,0.8991605043,0.4938299358
1,2.6534583569,0.8995944262,0.4939253032
1,2.6524412632,0.8993820548,0.4939427972
1,2.6503925323,0.9003636837,0.4940256476
1,2.6518962383,0.9022367597,0.4931769669
1,2.6491937637,0.9022760987,0.4932028353
1,2.6493520737,0.8968189955,0.493402034
1,2.6487088203,0.9008230567,0.4948069453
1,2.6496658325,0.8997689486,0.494993329
1,2.6544423103,0.899243772,0.4953347147
1,2.6518814564,0.8994548917,0.495339334
1,2.6513903141,0.8971293569,0.4956024289
1,2.6516144276,0.8943330646,0.4955427647
1,2.6542565823,0.8981153965,0.496077776
1,2.653563261,0.8980191946,0.4963798821
1,2.6545219421,0.8948255181,0.4953213334
1,2.6549549103,0.8918507695,0.4956151843
1,2.6556346416,0.891284883,0.4958293438
1,2.6563806534,0.8928554654,0.4960379303
1,2.6549861431,0.8928442597,0.4962354898
1,2.6551640034,0.8930079341,0.4955990911
1,2.655039072,0.8922964931,0.495705843
1,2.6559753418,0.8968728781,0.4957841635
1,2.6551611423,0.8979283571,0.4955235124
1,2.6533734798,0.8999863863,0.4955371916
1,2.6539955139,0.8971918821,0.495667696
1,2.6538031101,0.8945894241,0.4958171248
1,2.6541204453,0.8945906758,0.4946857691
1,2.6524012089,0.8955006599,0.4946434498
1,2.6527411938,0.8918865323,0.4947145879
1,2.6530432701,0.8921322227,0.4946418405
1,2.6531090736,0.8942955732,0.4931977391
1,2.6542122364,0.8942431808,0.4930557609
1,2.6555688381,0.8935469985,0.4928129911
1,2.6556372643,0.8884552717,0.4927576184
1,2.656535387,0.8900501728,0.4911587834
1,2.6579024792,0.8910932541,0.4910105169
1,2.6580510139,0.8901247382,0.4909134209
1,2.6588070393,0.8900740147,0.4908414483
1,2.653547287,0.891105175,0.491225183
1,2.6549091339,0.8924430609,0.4912931621
1,2.6537590027,0.8926962614,0.4914279878
1,2.6575098038,0.8901867867,0.4914019406
1,2.6569495201,0.8916141391,0.4914168119
1,2.6562354565,0.8909518123,0.4915828109
1,2.6572666168,0.8923360109,0.4918135405
1,2.6607921124,0.8918988705,0.4941778183
1,2.6605038643,0.8950173259,0.4945661724
1,2.6609287262,0.8949540854,0.4949202836
1,2.6625938416,0.8943408132,0.4958075583
1,2.6636354923,0.8936685324,0.4941516817
1,2.6635961533,0.8953895569,0.4944388866
1,2.6662538052,0.8917768002,0.4947259724
1,2.6668682098,0.8926788568,0.495492965
1,2.6696105003,0.8944128752,0.4957408905
1,2.671369791,0.8937544227,0.4960016608
1,2.6746582985,0.8947975636,0.4964519143
1,2.6758635044,0.8951208591,0.496832639
1,2.6784911156,0.891934514,0.4971087277
1,2.6806287766,0.8913847208,0.4972365499
1,2.6844439507,0.888183713,0.4974947572
1,2.6847743988,0.8872883916,0.4970153272
1,2.6855466366,0.8870950341,0.4971486032
1,2.6878230572,0.8873866796,0.4971664548
1,2.6887066364,0.8871978521,0.4972299039
1,2.6895289421,0.8878827691,0.4975596964
1,2.6884362698,0.8881688714,0.4975383282
1,2.6939790249,0.8884259462,0.4976630211
1,2.6940398216,0.886300683,0.4977216423
1,2.6961660385,0.8872480392,0.4978075624
1,2.6978392601,0.8831999302,0.4978608787
1,2.7015669346,0.8854795694,0.4978901446
1,2.7042040825,0.8869524598,0.4979007244
1,2.7052090168,0.8849002719,0.4967404008
1,2.703881979,0.8887500167,0.4965911508
1,2.7067444324,0.8894623518,0.4965411425
1,2.7064623833,0.8883964419,0.4964461923
1,2.7072174549,0.8869773746,0.4960892498
1,2.7069234848,0.8873251081,0.4960286021
1,2.7063429356,0.8864867687,0.4959296286
1,2.7061481476,0.8855335116,0.4959749579
1,2.7090239525,0.8828183413,0.4962313175
1,2.7126822472,0.8843801618,0.4962567091
1,2.7139325142,0.8833194375,0.4963063598
1,2.7147307396,0.8814486265,0.4964263439
1,2.7230000496,0.887169838,0.4969447851
1,2.7257628441,0.8892107606,0.4970867932
1,2.7243766785,0.8894087076,0.4972011745
1,2.7257254124,0.8934738636,0.4971180558
1,2.7258176804,0.893214941,0.4972270131
1,2.7267596722,0.8963204622,0.4973688722
1,2.7269492149,0.8988493681,0.4974980652
1,2.7273037434,0.8991381526,0.4976325333
1,2.7286217213,0.9012137651,0.4977493882
1,2.7283675671,0.9002341628,0.4978599846
1,2.7293243408,0.9043217301,0.4982175529
1,2.728700161,0.9043994546,0.498046726
1,2.7283923626,0.9048194885,0.4981931448
1,2.7282130718,0.9041755199,0.4982865453
1,2.7278158665,0.9049985409,0.4984307885
1,2.7280657291,0.9073876739,0.4985183179
1,2.729224205,0.9058095217,0.4974941909
1,2.7262506485,0.9070160985,0.4975278676
1,2.7254889011,0.9058477879,0.4976103306
1,2.724493742,0.9056861997,0.4968746901
1,2.7252128124,0.9057996273,0.496889472
1,2.7219853401,0.9070956707,0.4968877435
1,2.7213675976,0.9075855017,0.49684003
1,2.7191791534,0.9025743008,0.4969476461
1,2.7228934765,0.9094411135,0.4951311648
1,2.7206482887,0.9097002149,0.4950581193
1,2.7195570469,0.9099392891,0.494974643
1,2.717140913,0.9106506109,0.4961234629
1,2.7154586315,0.9118677974,0.4961338341
1,2.7161953449,0.9132331014,0.4962053299
1,2.7169923782,0.9157666564,0.4964200556
1,2.7146766186,0.9185808301,0.4959228635
1,2.7146611214,0.9173347354,0.4960137308
1,2.7160522938,0.9191229939,0.4961328208
1,2.7173810005,0.9147819877,0.496206373
1,2.7166211605,0.9150981307,0.4953206778
1,2.7150418758,0.9103716612,0.4955164492
1,2.7154512405,0.9072262049,0.4956752658
1,2.7123813629,0.9087923169,0.4953431189
1,2.7099666595,0.9086128473,0.4954253137
1,2.7106599808,0.90327847,0.4956194162
1,2.7125535011,0.9020935297,0.4956777394
1,2.7116508484,0.8978067636,0.4959148169
1,2.711524725,0.8978025913,0.4974440038
1,2.7076823711,0.8944744468,0.4978570044
1,2.7081639767,0.8940536976,0.4980381131
1,2.7082195282,0.8951457739,0.4967198372
1,2.7100377083,0.8925936818,0.4968122542
1,2.7100949287,0.8936584592,0.496938765
1,2.7113826275,0.894693017,0.4971304536
1,2.7113616467,0.8932510018,0.4972676337
1,2.7136173248,0.8959009051,0.4975865483
1,2.712857008,0.8975986242,0.4977244437
1,2.7149705887,0.8990775943,0.4978737235
1,2.7151968479,0.9003795385,0.4976384044
1,2.7170746326,0.8976054192,0.4978009462
1,2.7181148529,0.8987384439,0.4978624284
1,2.7197937965,0.8967045546,0.4981648326
1,2.7212343216,0.8936439753,0.497153312
1,2.7224166393,0.8963750005,0.4971861243
1,2.7258608341,0.8964222074,0.4971803129
1,2.7292876244,0.8992006779,0.4971983433
1,2.7313930988,0.8994372487,0.4969782829
1,2.7318267822,0.9002178311,0.4969590306
1,2.7309422493,0.9088400006,0.4969992042
1,2.7333750725,0.9115563631,0.4970296621
1,2.7355825901,0.9084994793,0.4957036376
1,2.7353270054,0.9091467857,0.495644629
1,2.7367017269,0.9103785753,0.4956231117
1,2.7412669659,0.9110529423,0.4955449998
1,2.7431013584,0.9073191285,0.4949613512
1,2.7433054447,0.9067454338,0.49492836
1,2.7447161674,0.9042395949,0.4950339496
1,2.7452733517,0.90646106,0.4950346649
1,2.7443268299,0.9077414274,0.4962798059
1,2.7463815212,0.9096191525,0.4963851273
1,2.7445588112,0.9072580338,0.4965653718
1,2.7464034557,0.9098792672,0.496773392
1,2.7477574348,0.9073415995,0.4972627461
1,2.7527048588,0.9114281535,0.49775213
1,2.7535216808,0.9077929258,0.4980785847
1,2.7522659302,0.9121100307,0.4984019399
1,2.7510755062,0.9026486278,0.4979133606
1,2.7566754818,0.8989451528,0.4982593656
1,2.7573103905,0.8996518254,0.49848032
1,2.7563197613,0.9009687304,0.4987118542
1,2.7574186325,0.9012265205,0.4993632436
1,2.7642261982,0.9018262029,0.4995546341
1,2.7638063431,0.9026052952,0.4997152984
1,2.7637646198,0.9009210467,0.4999524057
1,2.7701778412,0.8989750743,0.4999695718
1,2.7705345154,0.9050444365,0.50009799
1,2.7720317841,0.9068254828,0.500297904
1,2.7733778954,0.9078096747,0.4998600483
1,2.7742371559,0.9061748385,0.4999854863
1,2.7768392563,0.9055994153,0.5001296997
1,2.7756621838,0.9071642756,0.5001749396
1,2.7759456635,0.9072747231,0.500816524
1,2.7752640247,0.9097881317,0.5008615255
1,2.777536869,0.9084038138,0.5009925961
1,2.7807059288,0.907246232,0.4996675253
1,2.7799010277,0.908575654,0.4996522665
1,2.7761740685,0.9089679718,0.4996196926
1,2.7761845589,0.9092094898,0.4996028244
1,2.7752189636,0.9098802209,0.4970988035
1,2.7760679722,0.914904356,0.4969777465
1,2.775097847,0.915143311,0.4968367219
1,2.7708027363,0.9144800305,0.495421946
1,2.7697973251,0.9146749973,0.4954024851
1,2.7699935436,0.9120358825,0.4952881038
1,2.7695088387,0.9135748744,0.4951557219
1,2.7687933445,0.9145589471,0.4949600399
1,2.7660021782,0.9149171114,0.4949329495
1,2.7660679817,0.9171332121,0.4949498475
1,2.7663731575,0.9186685681,0.4950062037
1,2.76405406,0.9203095436,0.4929943681
1,2.7639708519,0.9213801026,0.4930019379
1,2.7624912262,0.9228588343,0.4931145608
1,2.7608656883,0.92383641,0.4931010306
1,2.760109663,0.9260771871,0.4932733774
1,2.7596757412,0.9269441366,0.4934500754
1,2.7587525845,0.9272386432,0.4936489165
1,2.7606117725,0.9301627874,0.4939323962
1,2.759868145,0.9305848479,0.4932000935
1,2.7612326145,0.9282844067,0.4937469959
1,2.7576401234,0.9287027717,0.4940241575
1,2.7571306229,0.9305742979,0.4948082268
1,2.7572917938,0.9306851029,0.4950994849
1,2.7578036785,0.9282415509,0.4954884052
1,2.7574048042,0.9296091795,0.4957996309
1,2.7540471554,0.9293709397,0.4961216748
1,2.7549769878,0.9324941039,0.4980421364
1,2.7565996647,0.9345747828,0.4984389842
1,2.7545170784,0.9340814948,0.4987811744
1,2.7523858547,0.9291422367,0.4977171719
1,2.7521550655,0.9278714657,0.4980179071
1,2.7520780563,0.9270312786,0.4982679486
1,2.7531058788,0.929002583,0.4985199571
1,2.7514612675,0.9279124737,0.4978501201
1,2.7522656918,0.9279735088,0.4979671836
1,2.7518303394,0.931646049,0.4979689121
1,2.749969244,0.9276385307,0.4981335998
1,2.7522892952,0.9290643334,0.4993317723
1,2.7521743774,0.9281334877,0.4994612634
1,2.7553212643,0.9271899462,0.4995366037
1,2.7598276138,0.9203588963,0.4998431206
1,2.7617046833,0.9178469777,0.4997383952
1,2.7643997669,0.9160379171,0.4998598099
1,2.7625002861,0.9156139493,0.4998824298
1,2.766033411,0.909519732,0.4977546334
1,2.766623497,0.9095222354,0.4976005554
1,2.7674305439,0.910936296,0.4973995686
1,2.7692139149,0.9139137864,0.4970239103
1,2.77490592,0.9093950987,0.4968880415
1,2.7759170532,0.9110465646,0.4967820346
1,2.7755026817,0.910147965,0.4966867566
1,2.7770712376,0.9113044143,0.4983052313
1,2.7843258381,0.9108028412,0.4984570146
1,2.7865924835,0.9110146165,0.4985799789
1,2.7876822948,0.905838728,0.4975929856
1,2.7879705429,0.9050905108,0.4976945221
1,2.7951102257,0.898242414,0.4977758825
1,2.7976961136,0.8974246979,0.4978961647
1,2.7970468998,0.8972707987,0.4980552495
1,2.8064827919,0.8954470754,0.4981067181
1,2.8136658669,0.8901737332,0.4982131124
1,2.8146858215,0.8904008865,0.4983517528
1,2.8199934959,0.8886356354,0.497656852
1,2.8271925449,0.8879938722,0.4977094233
1,2.8260641098,0.8872020841,0.4978100359
1,2.8315496445,0.8857111335,0.4979250133
1,2.8356249332,0.8833358884,0.4975264668
1,2.8403949738,0.8819494247,0.4975707233
1,2.8408770561,0.8847346902,0.4976304471
1,2.8494944572,0.8791303039,0.4976173341
1,2.8492093086,0.879393816,0.4977571964
1,2.8539202213,0.8732129931,0.4979012311
1,2.8542563915,0.87261343,0.4979726672
1,2.861577034,0.8739654422,0.4980625212
1,2.8618171215,0.8761972189,0.4949953854
1,2.8640878201,0.8766050935,0.4948874712
1,2.8724007607,0.8776577115,0.4947567284
1,2.8718681335,0.8788112998,0.4946816266
1,2.8690235615,0.8788577318,0.4948390722
1,2.8676946163,0.8803073764,0.4947819412
1,2.8696975708,0.8749118447,0.4947959781
1,2.8675310612,0.8761902452,0.4948507547
1,2.8654429913,0.8780684471,0.4950830936
1,2.8641929626,0.8787615299,0.4951672852
1,2.8675637245,0.8810526133,0.4952983856
1,2.8717968464,0.8828821778,0.4954114258
1,2.8668322563,0.8913546801,0.4963793755
1,2.8646345139,0.8903625607,0.4966692924
1,2.8609502316,0.8942870498,0.496982038
1,2.8581089973,0.8956820965,0.4967201948
1,2.8597946167,0.8987711668,0.4970626831
1,2.8584942818,0.9050691128,0.4973813891
1,2.8560378551,0.9060878754,0.4976702631
1,2.8531012535,0.9130139351,0.4979656041
1,2.8500640392,0.9133887291,0.4983254075
1,2.8437697887,0.9186708331,0.4985944331
1,2.8421547413,0.9202837348,0.4988810122
1,2.8372962475,0.9202648997,0.4982390702
1,2.8365380764,0.9237430096,0.4984495938
1,2.8343176842,0.9239682555,0.4987107515
1,2.829808712,0.9243422151,0.4991072416
1,2.8260862827,0.9264695048,0.498200357
1,2.8245630264,0.9293153286,0.4983010888
1,2.8206305504,0.931548059,0.498462677
1,2.8187174797,0.9348037243,0.4985556304
1,2.8140573502,0.9343268275,0.498416841
1,2.8077230453,0.9298430085,0.4985553026
1,2.8054783344,0.9294688702,0.4986422956
1,2.7977333069,0.9332008362,0.4969890714
1,2.7943441868,0.9353052378,0.4969397485
1,2.7918431759,0.9366969466,0.4968569875
1,2.7880699635,0.9378014207,0.4968787134
1,2.7809154987,0.9404275417,0.4957589507
1,2.7751560211,0.9418471456,0.4957262874
1,2.7717926502,0.9427176118,0.4956460297
1,2.7748575211,0.9460798502,0.4956464171
1,2.7715184689,0.947409153,0.4938955009
1,2.7728846073,0.9489601851,0.4938396811
1,2.7704970837,0.9503926635,0.4938043952
1,2.7673959732,0.9529802203,0.494071126
1,2.7642698288,0.9544899464,0.4941498339
1,2.7625143528,0.9562035203,0.4942858219
1,2.7624738216,0.9575797319,0.4944031835
1,2.7545909882,0.9503653049,0.4926545322
1,2.7552566528,0.9511142969,0.4927598536
1,2.7533483505,0.9509600997,0.4928649664
1,2.7522037029,0.9494400024,0.4932658374
1,2.7514650822,0.9496158361,0.4920483232
1,2.7515003681,0.9504361749,0.4922302663
1,2.7505223751,0.9516047239,0.4923669994
1,2.7495400906,0.9514588118,0.4926070869
1,2.7524447441,0.9510149956,0.4918709695
1,2.7533421516,0.9519468546,0.4920562208
1,2.7522161007,0.9521654844,0.4924947023
1,2.7523851395,0.9488561749,0.4928335845
1,2.7555205822,0.9485939145,0.4933211505
1,2.7558259964,0.9477623105,0.4936742783
1,2.7590250969,0.9479615092,0.4940195978
1,2.7610797882,0.9427978396,0.4944142997
1,2.7629783154,0.9467525482,0.4950642586
1,2.7687535286,0.9463040829,0.4957775772
1,2.7701730728,0.9458389878,0.4961848259
1,2.7729952335,0.9411898255,0.4965695143
1,2.7743678093,0.9416482449,0.4959968328
1,2.7767899036,0.9427446723,0.4962559938
1,2.7807154655,0.9415955544,0.4965807199
1,2.7855627537,0.94249928,0.4968337417
1,2.789046526,0.9317780733,0.4982227981
1,2.7967307568,0.9275162816,0.4983909428
1,2.7988264561,0.9276064634,0.4986571074
1,2.799438715,0.9277155995,0.498852551
1,2.8036146164,0.9236750007,0.4986885786
1,2.8069136143,0.9223865271,0.4988976419
1,2.8116459846,0.9224137068,0.4990021586
1,2.8141326904,0.9189531207,0.498573482
1,2.8162686825,0.9216969609,0.4985619485
1,2.8171267509,0.9140577912,0.4986648262
1,2.8210422993,0.9153886437,0.4986480772
1,2.8225705624,0.9136908054,0.4986625314
1,2.8264548779,0.9120227695,0.4981989563
1,2.8352344036,0.9177268744,0.4980924726
1,2.8360035419,0.9175750613,0.4980267286
1,2.8459308147,0.91642344,0.4960627258
1,2.8511059284,0.9163922071,0.4959173799
1,2.8530805111,0.9098986983,0.4958677888
1,2.8639192581,0.9149826765,0.495834142
1,2.8659877777,0.9153023362,0.4957769811
1,2.8842566013,0.925622046,0.4950896204
1,2.885642767,0.9247049093,0.4951495826
1,2.8932192326,0.9284109473,0.4952574968
1,2.8955266476,0.9284669757,0.4948726296
1,2.8990240097,0.9266444445,0.4950104058
1,2.9042737484,0.925178051,0.4951398969
1,2.9065954685,0.9257531166,0.4953231514
1,2.9092261791,0.9252552986,0.4936668873
1,2.9130094051,0.9279037118,0.4938790798
1,2.916362524,0.9273394942,0.4939751327
1,2.9177303314,0.9223362207,0.4942083955
1,2.916519165,0.9227789044,0.4939658046
1,2.9170310497,0.9276581407,0.4940540493
1,2.920801878,0.9250615835,0.4942688346
1,2.9255030155,0.9251539707,0.4944076538
1,2.9254498482,0.9268510342,0.4947825968
1,2.923115015,0.9279819727,0.4949939847
1,2.9234809875,0.9316964149,0.4952594936
1,2.9212887287,0.9304132462,0.4954983294
1,2.9204955101,0.9294496775,0.4932912588
1,2.9198048115,0.9347119331,0.493429929
1,2.9164903164,0.9363816977,0.493683964
1,2.9151732922,0.9369513988,0.4932537675
1,2.9125776291,0.9374635816,0.4933664799
1,2.9173436165,0.9371448755,0.4934670329
1,2.9127640724,0.9320122004,0.4936544895
1,2.9116375446,0.9318711162,0.4938137233
1,2.9098381996,0.9275738001,0.4923356175
1,2.9117162228,0.9309108257,0.4925509095
1,2.9079062939,0.9258513451,0.492751509
1,2.9027676582,0.9262670875,0.4936346114
1,2.899564743,0.9179945588,0.4938066304
1,2.8956787586,0.910785377,0.494096756
1,2.8929972649,0.912212193,0.4943409264
1,2.8877835274,0.9155896902,0.4946136773
1,2.8811783791,0.9190717936,0.4944575429
1,2.8736438751,0.9180503488,0.4947963655
1,2.8711740971,0.918596983,0.4950531125
1,2.8659958839,0.9196782708,0.4950989783
1,2.8635277748,0.9210541844,0.4953866303
1,2.8614864349,0.922319591,0.4956559539
1,2.8587048054,0.9236087799,0.4959761798
1,2.8477783203,0.9266144633,0.4943953454
1,2.8449108601,0.9266989827,0.4945804775
1,2.839880228,0.9261314869,0.4947713017
1,2.8362185955,0.929793179,0.4949927032
1,2.8345940113,0.9293919802,0.4941754043
1,2.8314695358,0.9226284623,0.4944033325
1,2.8235309124,0.9256647229,0.4945163131
1,2.8144874573,0.9136276245,0.4949748218
1,2.8114254475,0.9145117402,0.4934715927
1,2.8081252575,0.9160809517,0.4935638011
1,2.8034241199,0.9189545512,0.4936509132
1,2.8006885052,0.9202936888,0.4936960042
1,2.800845623,0.9213784933,0.4941539764
1,2.7965426445,0.92489779,0.4942037165
1,2.7911205292,0.9270926118,0.4944781065
1,2.7906763554,0.9269340634,0.4946136177
1,2.7897570133,0.927916944,0.4938622713
1,2.789670229,0.9295688272,0.4940139651
1,2.7870886326,0.9299291968,0.4942321479
1,2.7842781544,0.930414319,0.494387567
1,2.7844355106,0.9321597815,0.4953791797
1,2.783274889,0.9334725142,0.4959306121
1,2.7827529907,0.9340615273,0.4962544739
1,2.7830183506,0.9346841574,0.4944372773
1,2.7844429016,0.932374537,0.4946684539
1,2.784214735,0.9328514338,0.4949100614
1,2.784722805,0.9273988605,0.4951823652
1,2.7846226692,0.9253490567,0.4955299199
1,2.7879650593,0.9307771921,0.496740222
1,2.7867546082,0.9316225052,0.4969877899
1,2.7871897221,0.9304831624,0.4972230792
1,2.7902226448,0.9332130551,0.4961816669
1,2.7891204357,0.9321098924,0.4963238537
1,2.7910366058,0.9341974258,0.4965048432
1,2.793094635,0.9341493845,0.4966208339
1,2.7980461121,0.9356745481,0.4962229431
1,2.7996954918,0.936817646,0.4962818921
1,2.803232193,0.9433097839,0.4963372648
1,2.8059258461,0.94294101,0.4963799715
1,2.8060662746,0.9373472929,0.4954207838
1,2.8103382587,0.9382368922,0.4954209924
1,2.8123600483,0.937384665,0.4953937531
1,2.821823597,0.9368461967,0.4954638779
1,2.8241333961,0.9363116026,0.4964677393
1,2.8263547421,0.9364586473,0.4965245426
1,2.8283946514,0.9384194016,0.4965753555
1,2.8372745514,0.933175385,0.4966912568
1,2.8407695293,0.9342834949,0.4971717894
1,2.860758543,0.9268102646,0.4977836907
1,2.8749377728,0.9280451536,0.4981014729
1,2.8813657761,0.9270256758,0.4955862761
1,2.8881282806,0.9336140156,0.4957115352
1,2.8986039162,0.935094893,0.4958406687
1,2.8985836506,0.9345329404,0.4959348738
1,2.9067733288,0.9378855228,0.495996207
1,2.9167087078,0.9386203885,0.4961905777
1,2.9210288525,0.9363483787,0.4963143766
1,2.9230401516,0.9371840358,0.4964399934
1,2.9277985096,0.9360365868,0.4959588945
1,2.9305305481,0.9367050529,0.4960809648
1,2.9312317371,0.9350154996,0.4962718785
1,2.9376831055,0.9350938201,0.4964206517
1,2.9409050941,0.9319394231,0.4956202209
1,2.9485032558,0.9296633601,0.4957362711
1,2.9511640072,0.9361237288,0.4958798885
1,2.9506897926,0.9336480498,0.4960339069
1,2.9515454769,0.9316749573,0.4956508577
1,2.9504117966,0.9299978614,0.4958127141
1,2.9553894997,0.9329636097,0.4960519373
1,2.9587564468,0.9373440146,0.4952258766
1,2.9585952759,0.9323778152,0.495359987
1,2.958520174,0.927565515,0.4955517948
1,2.9747283459,0.9321450591,0.4957216084
1,2.9748828411,0.9346674681,0.4950698912
1,2.9743921757,0.9369466305,0.4951404631
1,2.9735784531,0.9362581372,0.4952213168
1,2.9770805836,0.9345095754,0.4953965843
1,2.980107069,0.9341165423,0.4948919117
1,2.9822335243,0.9333931208,0.4949563742
