cf,x,y,z
6,2.7716829777,4.2089552879,0.0884667784
6,2.7749421597,4.2020125389,0.0949641615
6,2.7771451473,4.2014479637,0.0988439173
6,2.7835111618,4.2016944885,0.1020483449
6,2.7828800678,4.1964673996,0.1061797366
6,2.7882003784,4.1962900162,0.1098221764
6,2.7874088287,4.1894807816,0.1111094579
6,2.7906734943,4.1946411133,0.1157053709
6,2.7913331985,4.1921405792,0.115644522
6,2.7924237251,4.1867828369,0.119764097
6,2.795923233,4.1880879402,0.1225447431
6,2.7932367325,4.1800618172,0.1267776489
6,2.795873642,4.1850247383,0.1308299154
6,2.795229435,4.1836915016,0.1350390762
6,2.7961246967,4.1849169731,0.1392545253
6,2.7952289581,4.1844687462,0.1422766298
6,2.7949516773,4.1835222244,0.1461242288
6,2.7991173267,4.1862306595,0.1503549367
6,2.8001928329,4.1801652908,0.1544789672
6,2.801756382,4.1855473518,0.1587414593
6,2.8009009361,4.1872653961,0.1624078006
6,2.8041899204,4.1844983101,0.1664300114
6,2.8061521053,4.1894760132,0.1708277166
6,2.8036329746,4.184284687,0.1751850843
6,2.7990913391,4.1849017143,0.1782878786
6,2.7968456745,4.1874756813,0.1829449832
6,2.7946288586,4.1862716675,0.1873835623
6,2.7947146893,4.1935839653,0.1921604425
6,2.7972922325,4.1895437241,0.1966108382
6,2.7960214615,4.1887626648,0.2020677626
6,2.7953841686,4.1853680611,0.2069608718
6,2.7980189323,4.182803154,0.2116775811
6,2.7981290817,4.191110611,0.2169597298
6,2.7936098576,4.1851534843,0.2199687213
6,2.7923927307,4.1838378906,0.2249409705
6,2.7898337841,4.1788520813,0.2301103324
6,2.7875132561,4.1837239265,0.2354359776
6,2.7900907993,4.1879930496,0.2409803569
6,2.7898159027,4.1860818863,0.2457192391
6,2.790170908,4.1854543686,0.2508273721
6,2.788993597,4.1875271797,0.2560617924
6,2.7863628864,4.1866602898,0.261707902
6,2.7882585526,4.1837434769,0.2642484903
6,2.7844910622,4.1823506355,0.2693960965
6,2.7862622738,4.1787385941,0.2802264988
