id,x[m],y[m],z[m],t[s]
1,-0.7893560789,0.8948629052,0.5,139
1,-0.7748130413,0.8576003227,0.5,140
1,-0.7602635149,0.8203402733,0.5,141
1,-0.7522112693,0.7811591383,0.5,142
1,-0.7413923432,0.7426500375,0.5,143
1,-0.7331133299,0.7035161911,0.5,144
1,-0.7288225512,0.6637469917,0.5,145
1,-0.7291935546,0.6237487123,0.5,146
1,-0.7278117229,0.5837725877,0.5,147
1,-0.7255704254,0.5438354297,0.5,148
1,-0.7234121787,0.5038936975,0.5,149
1,-0.7219059109,0.4639220681,0.5,150
1,-0.7203026296,0.4239542124,0.5,151
1,-0.727463985,0.3846004961,0.5,152
1,-0.7238632568,0.3447628913,0.5,153
1,-0.7160887842,0.305525695,0.5,154
1,-0.7109168553,0.2658614648,0.5,155
1,-0.6976220141,0.2281355162,0.5,156
1,-0.6898837483,0.1888911632,0.5,157
1,-0.6781917589,0.150638093,0.5,158
1,-0.6609820972,0.1145295408,0.5,159
1,-0.6377256128,0.0819851721,0.5,160
1,-0.6176996543,0.0473591561,0.5,161
2,0.3535003684,2.7652912833,0.5,82
2,0.314410744,2.7568059274,0.5,83
2,0.2757534366,2.7465291291,0.5,84
2,0.237092703,2.7362652275,0.5,85
2,0.1981449563,2.7271507871,0.5,86
2,0.1583624604,2.7229850916,0.5,87
2,0.1185969845,2.7186599408,0.5,88
2,0.0791954631,2.7117664577,0.5,89
2,0.0393597307,2.7081450728,0.5,90
2,-0.0003081839,2.7030014795,0.5,91
2,-0.0401967859,2.7000182891,0.5,92
2,-0.0794999099,2.6925842832,0.5,93
2,-0.1182466003,2.6826497986,0.5,94
2,-0.1092090771,2.7216154652,0.5,95
2,-0.1489940981,2.7174739556,0.5,96
2,-0.1886612161,2.7123242225,0.5,97
2,-0.228432031,2.7080484444,0.5,98
2,-0.2679585638,2.7019122233,0.5,99
2,-0.307478193,2.6957316971,0.5,100
2,-0.3464401347,2.6866781285,0.5,101
2,-0.3849990755,2.6760381999,0.5,102
2,-0.4232050098,2.6641930918,0.5,103
2,-0.461112762,2.6514258555,0.5,104
2,-0.4986954123,2.6377311704,0.5,105
2,-0.5368454889,2.6257073751,0.5,106
2,-0.5740609213,2.6110441015,0.5,107
2,-0.6100397468,2.5935648534,0.5,108
2,-0.6459838294,2.5760142714,0.5,109
2,-0.6796479638,2.554410428,0.5,110
2,-0.7120789305,2.5309960649,0.5,111
2,-0.7421306102,2.5045972666,0.5,112
2,-0.7699332785,2.4758394567,0.5,113
2,-0.7967002721,2.4461152568,0.5,114
2,-0.8210142723,2.4143531821,0.5,115
2,-0.8422991377,2.3804864653,0.5,116
2,-0.8621678615,2.3457699878,0.5,117
2,-0.88019194,2.310060989,0.5,118
2,-0.8959018474,2.2732751383,0.5,119
2,-0.907965108,2.2351375224,0.5,120
2,-0.9187285567,2.1966128787,0.5,121
2,-0.9257965637,2.1572422897,0.5,122
2,-0.9300003869,2.1174638047,0.5,123
2,-0.9306118339,2.0774684783,0.5,124
2,-0.9279917848,2.0375543788,0.5,125
2,-0.9233836306,1.997820704,0.5,126
2,-0.9163507237,1.9584438298,0.5,127
2,-0.9078062202,1.9193670917,0.5,128
2,-0.8982053512,1.880536391,0.5,129
2,-0.888151115,1.8418206018,0.5,130
2,-0.8775898902,1.8032400299,0.5,131
2,-0.8669586138,1.7646787026,0.5,132
2,-0.8559635827,1.7262195127,0.5,133
2,-0.8446826781,1.6878432024,0.5,134
2,-0.8330778045,1.6495636137,0.5,135
2,-0.8220358856,1.6111178594,0.5,136
2,-0.811792529,1.5724516772,0.5,137
2,-0.8024537791,1.5335571049,0.5,138
2,-0.7941249759,1.4944338249,0.5,139
2,-0.78638833,1.4551891525,0.5,140
2,-0.7798096022,1.4157338571,0.5,141
2,-0.7748067057,1.3760479524,0.5,142
2,-0.7694496945,1.3364082951,0.5,143
