0.6819380514,-1.4144239068,-0.0737550258,-1.8515390512,-0.1314774474,-1.3118816967,-0.6817799202,-1.7173640557,4.146,2.35,1.402,-1.35,-2.35,0.07
0.5982426547,-1.505283983,-0.3942207065,-1.51800827,0.126175422,-1.8770206431,-0.8531530088,-1.7424514039,4.286,2.35,1.332,-1.35,-2.35,0.12
-0.5156943547,-1.619174842,-1.0223252011,-1.8883315653,-1.2948815419,-1.5897015067,-1.6896392942,-1.3021714025,6.526,2.35,0.212,-1.35,-2.35,0.92
0.3110401601,-1.2860344073,-0.6372366635,-1.5512119648,-0.2534306705,-1.1203012482,-0.1036754818,-1.6848498539,4.902,2.35,1.024,-1.35,-2.35,0.34
0.6550829731,-1.6555295054,0.1166125444,-1.4496672346,-0.2750958904,-1.968839115,-0.7063064645,-1.6829414569,4.174,2.35,1.388,-1.35,-2.35,0.08
0.577584023,-1.5179674034,-0.3139079691,-1.9397344901,-0.1054190328,-1.402961474,-0.6868816232,-1.6042751745,4.37,2.35,1.29,-1.35,-2.35,0.15
0.6909005643,-1.5410465465,-0.0681528643,-1.8844529485,-0.0964626265,-1.3461323787,-0.6491924177,-1.729448646,4.118,2.35,1.416,-1.35,-2.35,0.06
0.6016887014,-1.5819043897,-0.1052640981,-1.8954908192,-0.1807582276,-1.3663747984,-0.7395242012,-1.7709542598,4.258,2.35,1.346,-1.35,-2.35,0.11
0.6939412224,-1.4897576561,0.1172721924,-1.4240812236,-0.2333004127,-1.9131313381,-0.6997246784,-1.6629262303,4.118,2.35,1.416,-1.35,-2.35,0.06
0.5930792429,-1.4695029336,-0.3231886353,-1.7486035587,0.0217800839,-1.2867691302,-0.8368474858,-1.7085900276,4.258,2.35,1.346,-1.35,-2.35,0.11
0.7527393733,-1.8258781349,-0.2186443141,-1.984097322,0.0239076983,-1.487233085,-0.6001423302,-1.6505747063,4.202,2.35,1.374,-1.35,-2.35,0.09
0.6215398316,-1.3550132149,-0.1932281922,-1.8260134308,-0.0626671029,-1.2701857015,-0.6926656154,-1.6534665664,4.258,2.35,1.346,-1.35,-2.35,0.11
0.7043838078,-1.6485427471,-0.2281145072,-1.9351010641,-0.0615332595,-1.4056715125,-0.6633929763,-1.6792881561,4.118,2.35,1.416,-1.35,-2.35,0.06
0.557877685,-1.470337849,-0.1881921013,-1.8838608221,-0.2085510967,-1.3482680795,-0.7652915166,-1.7255007989,4.426,2.35,1.262,-1.35,-2.35,0.17
0.6521144773,-1.7624500995,-0.2252072413,-1.8933934653,0.0707970454,-1.4129406769,-0.7033673,-1.684439248,4.258,2.35,1.346,-1.35,-2.35,0.11
0.5578600543,-1.6189798401,-0.2984073207,-1.948847303,-0.0812390283,-1.4236266601,-0.6788147182,-1.625659825,4.37,2.35,1.29,-1.35,-2.35,0.15
0.5834366512,-1.414799591,-0.2816908252,-1.9067957785,-0.0747359116,-1.3569087439,-0.6813241724,-1.5959782166,4.314,2.35,1.318,-1.35,-2.35,0.13
0.4186661976,-1.5139619131,-0.2219878038,-1.9162692608,-0.3327711734,-1.3980624528,-0.8869598855,-1.7419379304,4.678,2.35,1.136,-1.35,-2.35,0.26
0.6760076722,-1.4961155301,-0.1397935595,-1.8709155913,-0.0891586196,-1.3269037869,-0.6745454218,-1.7120124618,4.09,2.35,1.43,-1.35,-2.35,0.05
0.239326498,-1.7040537064,-0.8005911315,-1.6805121022,-0.2688845216,-1.3528601398,-0.3067924321,-1.9322401994,5.07,2.35,0.94,-1.35,-2.35,0.4
