,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
randomseed,[1],modified_value,[i],x[1.000000],from,[1],,,,,,,,,,,,,,,,,,,,,,,
drone_no,t,delta_des,delta_l,delta_f2,delta_f3,delta_obs[-1],delta_obs[-2],delta_obs[-3],delta_wall,cont_s_des,cont_s_l,cont_s_f2,cont_s_f3,cont_s_obs[-1],cont_s_obs[-2],cont_s_obs[-3],cont_s_wall,dist_d_obs_ltr,dist_d_obs_dia,dist_d_obs_btt,relative_s_obs_dia,dist_first_saw,dist_biggest_infl,dist_closest,accu_infl,max_relative_s,extra_dist_with_1st,extra_dist_with_2nd,extra_dist_with_3rd
2,59,0.0725210426,0.0081174916,0,0.0017429491,0,0,0,0,0.8803075601,0.0985353902,0,0.0211570497,0,0,0,0,1.2838256857,0.4584986609,0.5184773013,0.6828767558,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,60,0.0733663023,0.0086569144,0,0.0016719453,0,0,0,0,0.8765895245,0.1034338689,0,0.0199766066,0,0,0,0,1.2679469624,0.4564124552,0.5023582927,0.6587236262,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,61,0.0742870523,0.0084829261,0,0.0012266576,0,0,0,0,0.8844050884,0.1009912599,0,0.0146036517,0,0,0,0,1.1915139616,0.3767827983,0.4978007032,0.7310977882,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,62,0.0738876329,0.0071386217,0,0.0013251447,0,0,0,0,0.8972237697,0.0866848865,0,0.0160913438,0,0,0,0,1.172728298,0.38142652,0.4886528184,0.706830156,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,63,0.0741478132,0.0071269875,0,0.001286807,0,0,0,0,0.8980907133,0.086323265,0,0.0155860216,0,0,0,0,1.2498160537,0.4438421311,0.4849826957,0.6833008342,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,64,0.0750053117,0.0085706736,0,0.0011722503,0,0,0,0,0.8850368525,0.1011309977,0,0.0138321499,0,0,0,0,1.2367782009,0.4431608428,0.4754458095,0.6591582813,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,65,0.0747064087,0.0079649168,0,0.0011376932,0,0,0,0,0.8913886577,0.0950365117,0,0.0135748306,0,0,0,0,1.1590584874,0.4047208871,0.4727287304,0.7312806124,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,66,0.0747064087,0.0078923847,0,0.0011376932,0,0,0,0,0.8921607733,0.0942526377,0,0.013586589,0,0,0,0,1.1462715364,0.4015558267,0.4676021985,0.7070787804,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,67,0.0749152438,0.0078726304,0,0.001099955,0,0,0,0,0.8930406776,0.0938471109,0,0.0131122115,0,0,0,0,1.2245566178,0.4808823492,0.4659098506,0.6839143962,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,68,0.0755253197,0.0084257584,0,0.0010545127,0,0,0,0,0.8884747338,0.0991200503,0,0.0124052159,0,0,0,0,1.1355662642,0.4254717206,0.4635527784,0.659515277,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,69,0.0751190428,0.0081242844,0,0.0010167914,0,0,0,0,0.8915136142,0.096419095,0,0.0120672909,0,0,0,0,1.1269676834,0.4237340072,0.4653217703,0.7321062261,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,70,0.0755053411,0.007550446,0,0.0010078145,0,0,0,0,0.8981930306,0.089818255,0,0.0119887143,0,0,0,0,1.2061707388,0.4743329371,0.4657695186,0.7075764052,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,71,0.0756992157,0.0075150615,0,0.0009270483,0,0,0,0,0.8996674968,0.0893147508,0,0.0110177524,0,0,0,0,1.198740683,0.4711728685,0.4723150555,0.6838137003,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,72,0.0760458465,0.0079748956,0,0.0009288101,0,0,0,0,0.895188315,0.0938780182,0,0.0109336668,0,0,0,0,1.1192022534,0.3912559842,0.4738107542,0.6605034813,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,73,0.0749184039,0.0097329438,0,0.0006940614,0,0,0,0,0.877825822,0.1140417966,0,0.0081323814,0,0,0,0,1.1126444447,0.3916668713,0.4845616897,0.7309641515,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,74,0.0749244658,0.0099320967,0,0.000685008,0,0,0,0,0.8758836823,0.1161084215,0,0.0080078962,0,0,0,0,1.1924296731,0.4586475484,0.4870453048,0.7074093125,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,75,0.0750729033,0.0103309187,0,0.0006518764,0,0,0,0,0.8723757363,0.1200492112,0,0.0075750524,0,0,0,0,1.1897010398,0.4564420773,0.4993994185,0.6844324682,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,76,0.0750467245,0.0102165642,0,0.0006898038,0,0,0,0,0.8731125584,0.1188620898,0,0.0080253519,0,0,0,0,1.1097606508,0.4602109716,0.5028049284,0.6609541152,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,77,0.0752118903,0.0099607522,0,0.0005536652,0,0,0,0,0.8773489996,0.1161924794,0,0.006458521,0,0,0,0,1.1093685381,0.453467759,0.5176929797,0.7320080342,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,78,0.075093304,0.0091545443,0,0.00058919,0,0,0,0,0.8851476377,0.1079074006,0,0.0069449617,0,0,0,0,1.1893679639,0.455525733,0.5219377157,0.7082308959,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,79,0.0748901926,0.0116570244,0,0.000675689,0,0,0,0,0.8586069422,0.1336463655,0,0.0077466923,0,0,0,0,1.1879780495,0.4616392034,0.5420822453,0.6853309429,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,80,0.0751498766,0.012119632,0,0.000528628,0,0,0,0,0.8559393116,0.1380397408,0,0.0060209477,0,0,0,0,1.1080165759,0.4593512303,0.5470513693,0.6612685241,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,81,0.0748504872,0.0120116543,0,0.0005360173,0,0,0,0,0.8564309387,0.1374360106,0,0.0061330507,0,0,0,0,1.1099931389,0.4601063545,0.5682787315,0.7325500499,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,82,0.074847217,0.0109925064,0,0.0005810665,0,0,0,0,0.8660788339,0.1271974771,0,0.006723689,0,0,0,0,1.1898198392,0.4674881246,0.5738926349,0.7088011595,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,83,0.0747681836,0.0125159073,0,0.0006107045,0,0,0,0,0.8506554139,0.1423964555,0,0.0069481306,0,0,0,0,1.1929991463,0.4648181167,0.5975196567,0.6855463634,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,84,0.0741708428,0.0154318205,0,0.0005873172,0,0,0,0,0.8223845093,0.1711034905,0,0.0065120003,0,0,0,0,1.1134026058,0.4762467432,0.6036901355,0.6617618458,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,85,0.0746969315,0.0126375092,0,0.0005470946,0,0,0,0,0.8499729917,0.1438016433,0,0.0062253651,0,0,0,0,1.1182445368,0.4702287082,0.6293712319,0.7328945945,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,86,0.0744889759,0.0126493024,0,0.0007131423,0,0,0,0,0.8478972269,0.1439851774,0,0.0081175957,0,0,0,0,1.1975180006,0.4172692922,0.6360190146,0.7093389056,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,87,0.0740767021,0.0142026334,0,0.0007208487,0,0,0,0,0.8323207723,0.1595798205,0,0.0080994072,0,0,0,0,1.2033714413,0.4202093697,0.6634502486,0.6861439055,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,88,0.0707211874,0.0232335454,0,0.0003136654,0,0,0,0,0.7502109802,0.246461655,0,0.0033273649,0,0,0,0,1.1245105383,0.4515820002,0.670505982,0.6622232787,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,89,0.07312855,0.0171503227,0,0.0003277654,0,0,0,0,0.8070992532,0.1892832919,0,0.0036174549,0,0,0,0,1.1321559333,0.4514341107,0.6994457215,0.7336344149,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,90,0.0728563016,0.0172906092,0,0.0004350652,0,0,0,0,0.8043134497,0.1908835509,0,0.0048029994,0,0,0,0,1.2105190167,0.4693549607,0.7068495998,0.710126519,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,91,0.0736040732,0.0146285637,0,0.0005100186,0,0,0,0,0.8294103073,0.1648425285,0,0.0057471641,0,0,0,0,1.2189379329,0.4659023771,0.7370769498,0.6872343589,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,92,0.0582602094,0.0432792945,0,0.0013343648,0,0,0,0,0.5663266108,0.4207025069,0,0.0129708823,0,0,0,0,1.1411529691,0.4697010109,0.7447781343,0.6661864195,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,93,0.0741154359,0.012066012,0,0.001021137,0,0,0,0,0.8499224641,0.1383675959,0,0.01170994,0,0,0,0,1.1508651403,0.4634527081,0.7764844588,0.7320851351,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,94,0.07310691,0.0132212561,0,0.0014693839,0,0,0,0,0.8326759688,0.150587985,0,0.0167360463,0,0,0,0,1.2279943406,0.4571350567,0.7844361391,0.7091550095,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,95,0.0669562798,0.0289251141,0,0.0001967436,0,0,0,0,0.6968940236,0.3010582311,0,0.0020477453,0,0,0,0,1.2397842452,0.4596678225,0.8161340391,0.6859977222,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,96,0.0698928713,0.0209348718,0,5.71692517613E-05,0,0.0002053526,0,0,0.767292436,0.2298255673,0,0.000627611,0,0.0022543857,0,0,1.1633716024,0.4625416438,0.8243097026,0.7219310331,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,97,0.070460986,0.0216005571,0,0.0008422664,0,0,0,0,0.758429459,0.2325045356,0,0.0090660054,0,0,0,0,1.1777077573,0.4609549322,0.8564938777,0.7112461073,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,98,0.0627773149,0.0382730364,0,0.0023079605,0,0,0,0,0.6073755831,0.3702947129,0,0.0223297041,0,0,0,0,1.2533485407,0.4697857152,0.8648657935,0.6869718028,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,99,0.0746803014,0.0107697554,0,0.0017247579,0,4.97856596353E-05,0,0,0.8561839332,0.1234715361,0,0.0197737552,0,0.0005707754,0,0,1.268024031,0.4648030452,0.897827353,0.7422411914,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,100,0.0734375166,0.0184174726,0,0.001339948,0,0,0,0,0.7879989926,0.197623102,0,0.0143779054,0,0,0,0,1.1932072176,0.4707000297,0.9063688,0.7201224518,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,101,0.0729754487,0.0161649325,0,0.001499877,0,0,0,0,0.8051107774,0.1783416419,0,0.0165475807,0,0,0,0,1.2081714003,0.4641088975,0.9409352192,0.7116163718,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,102,0.0737876711,0.0103285667,0,0.002229521,0,0,0,0,0.8545604563,0.119618692,0,0.0258208518,0,0,0,0,1.2821010619,0.4561375318,0.9496154587,0.7696689155,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7696689155,to_be_removed,to_be_removed,to_be_removed
2,103,0.0734626172,0.0097739989,0,0.0027060519,0,0,0,0,0.8547863231,0.1137269663,0,0.0314867106,0,0,0,0,1.2978332576,0.4592565937,0.9843953541,0.7448974661,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7696689155,to_be_removed,to_be_removed,to_be_removed
2,104,0.0656985794,0.0102665907,0,3.37422501325E-05,0,0.0091180404,0,0,0.7718624468,0.1206174609,0,0.0003964222,0,0.1071236702,0,0,1.2248275209,0.4625612057,0.9931991775,0.7822872314,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7822872314,to_be_removed,to_be_removed,to_be_removed
2,105,0.0706873261,0.0080577477,0,0.0018349648,0,0,0,0,0.8772312271,0.0999968211,0,0.0227719518,0,0,0,0,1.2425439279,0.4622133866,1.0284523173,0.7740519633,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7822872314,to_be_removed,to_be_removed,to_be_removed
2,106,0.0639612025,0.0159743423,0,0.0008284977,0,0,0,0,0.7919514738,0.1977902765,0,0.0102582498,0,0,0,0,1.3145900531,0.4721457785,1.0373642192,0.8224362057,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.8224362057,to_be_removed,to_be_removed,to_be_removed
2,107,0.0594312161,0.009052423,0,0.002439423,0,0.0001002126,0,0,0.8367850738,0.1274571331,0,0.0343468106,0,0.0014109826,0,0,1.3323492482,0.4684066457,1.0730243651,0.8418176128,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.8418176128,to_be_removed,to_be_removed,to_be_removed
2,108,0.0648492351,0.0140833206,0,0.0013053531,0,0,0,0,0.8082119294,0.1755195372,0,0.0162685334,0,0,0,0,1.2612921556,0.4693695445,1.0820312385,0.8487371026,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.8487371026,to_be_removed,to_be_removed,to_be_removed
2,109,0.0790515485,0.0085784034,0,0.0056229945,0,0,0,0,0.8477110003,0.0919906957,0,0.060298304,0,0,0,0,1.2805120173,0.462788463,1.1183002025,0.9139673452,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.9139673452,to_be_removed,to_be_removed,to_be_removed
2,110,0.0579340686,0.0161920316,0,0.0170514559,0,0,0,0,0.6353983486,0.1775879095,0,0.1870137418,0,0,0,0,1.3505479444,0.467777329,1.127388863,0.8945453031,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.9139673452,to_be_removed,to_be_removed,to_be_removed
2,111,0.0769284473,0.0423976256,0,0.079514216,0,0,0,0,0.386885614,0.2132245223,0,0.3998898636,0,0,0,0,1.3706328775,0.4703326616,1.1635072533,0.9524878016,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.9524878016,to_be_removed,to_be_removed,to_be_removed
2,112,0.0167410434,0.0001345235,0,0.0052034368,0,0,0,0,0.7582336422,0.0060928235,0,0.2356735343,0,0,0,0,1.3016206174,0.4659171011,1.1726718277,0.9496490766,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.9524878016,to_be_removed,to_be_removed,to_be_removed
2,113,0.0459512323,0.0102056828,0,0.0282934594,0,0,0,0,0.5441211191,0.120848284,0,0.335030597,0,0,0,0,1.3236329499,0.4650210019,1.2090762053,0.9792737454,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.9792737454,to_be_removed,to_be_removed,to_be_removed
2,114,0.0329109472,0.0006919485,0,0.0157718607,0,0,0,0,0.6665541184,0.0140142155,0,0.3194316661,0,0,0,0,1.3916098613,0.4707869967,1.2183083029,0.9496688787,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.9792737454,to_be_removed,to_be_removed,to_be_removed
2,115,0.045877966,0.0262850428,0,0.0039350029,0,0,0,0,0.6028799567,0.345410375,0,0.0517096683,0,0,0,0,1.4134482095,0.466434429,1.2549632921,0.9931946475,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.9931946475,to_be_removed,to_be_removed,to_be_removed
2,116,0.0057985998,0.0119021724,0,0.0146968381,0,0,0,0,0.1789823296,0.3673780974,0,0.453639573,0,0,0,0,1.3465135262,0.4766773473,1.264255692,0.9736366584,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.9931946475,to_be_removed,to_be_removed,to_be_removed
3,1,0.0794213531,0.0610532214,0,0,0,0,0,0,0.5653788479,0.4346211521,0,0,0,0,0,0,996.904295694,996.904295564,4.6103654975,0.7497605366,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7497605366,to_be_removed,to_be_removed,to_be_removed
3,2,0.0442601963,0.0797432314,3.4664943132E-06,0,0,0,0,0,0.3569172229,0.6430548231,0.000027954,0,0,0,0,0,996.839066316,996.839066067,4.5841188864,0.7497724094,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7497724094,to_be_removed,to_be_removed,to_be_removed
3,3,0.0565685425,0.0187472807,0,0,0,0,0,0,0.7510844349,0.2489155651,0,0,0,0,0,0,996.73799893,996.737998542,4.5965358468,0.7497615548,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7497724094,to_be_removed,to_be_removed,to_be_removed
3,4,0.0684721135,0.031491127,1.75509979503E-06,0,0,0,0,0,0.6849609018,0.3150215411,1.75571437302E-05,0,0,0,0,0,996.696054263,996.696053753,4.5480001641,0.7497654922,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7497724094,to_be_removed,to_be_removed,to_be_removed
3,5,0.0513470278,0.0050054866,0.0003540611,0,0,0,0,0,0.9054863097,0.0882699499,0.0062437404,0,0,0,0,0,996.633135442,996.63313483,4.5195823052,0.7497770471,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7497770471,to_be_removed,to_be_removed,to_be_removed
3,6,0.0484219685,0.0050780666,0.0012239547,0,0,0,0,0,0.8848398792,0.0927941581,0.0223659627,0,0,0,0,0,996.564996183,996.564995483,4.4966076426,0.7497892523,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7497892523,to_be_removed,to_be_removed,to_be_removed
3,7,0.0521941352,0.0352927295,0.0012164805,0,0,0,0,0,0.588412253,0.3978737153,0.0137140317,0,0,0,0,0,996.501976425,996.501975645,4.4688645474,0.749800825,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749800825,to_be_removed,to_be_removed,to_be_removed
3,8,0.0746307134,0.023253712,0.0002616194,0,0,0,0,0,0.7604046964,0.2369296903,0.0026656133,0,0,0,0,0,996.460919053,996.460918173,4.4197795744,0.7498037475,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498037475,to_be_removed,to_be_removed,to_be_removed
3,9,0.0639175465,0.04596606,0.0008997103,0,0,0,0,0,0.5769600366,0.4149186115,0.0081213518,0,0,0,0,0,996.408181959,996.408181006,4.382166338,0.7498131022,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498131022,to_be_removed,to_be_removed,to_be_removed
3,10,0.0799999139,0.0483761252,6.03474423435E-05,0,0,0,0,0,0.622875776,0.3766543615,0.0004698625,0,0,0,0,0,996.365027643,996.36502656,4.3354885449,0.7498081324,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498131022,to_be_removed,to_be_removed,to_be_removed
3,11,0.0630566345,0.0158907438,0.0018214624,0,0,0,0,0,0.7807049601,0.1967434922,0.0225515477,0,0,0,0,0,996.309972728,996.309971586,4.3002674561,0.7498181267,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498181267,to_be_removed,to_be_removed,to_be_removed
3,12,0.0490679795,0.0188238393,0.0035005931,0,0,0,0,0,0.6872996476,0.2636672268,0.0490331256,0,0,0,0,0,996.246986766,996.246985584,4.2732161479,0.749829699,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749829699,to_be_removed,to_be_removed,to_be_removed
3,13,0.0615419728,0.0538050488,0.0010293438,0,0,0,0,0,0.5288184814,0.4623365633,0.0088449553,0,0,0,0,0,996.19992077,996.199919531,4.2304173498,0.7498369591,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,14,0.0798582084,0.0128012286,0.0002183178,0,0,0,0,0,0.8598206164,0.1378287902,0.0023505934,0,0,0,0,0,996.146609928,996.146608532,4.19357644,0.7498274451,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,15,0.0797876304,0.0054339472,0.0001772245,0,0,0,0,0,0.9342944917,0.0636302512,0.0020752571,0,0,0,0,0,996.100633367,996.100631826,4.1495731455,0.7498207296,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,16,0.079988987,0.0112828928,0.0001076603,0,0,0,0,0,0.8753489772,0.1234728562,0.0011781667,0,0,0,0,0,996.05031178,996.050310074,4.1100775076,0.7498121649,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,17,0.0793540481,0.0008449976,0.0001932089,0,0,0,0,0,0.9870857398,0.0105109333,0.0024033269,0,0,0,0,0,996.005290847,996.005288986,4.065344983,0.7498059691,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,18,0.0796226233,0.005706688,0.0001781788,0,0,0,0,0,0.9311771785,0.0667390419,0.0020837795,0,0,0,0,0,995.960376371,995.96037435,4.0206016321,0.7497998345,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,19,0.0785745243,0.000755243,0.0003341797,0,0,0,0,0,0.9863247706,0.0094803619,0.0041948675,0,0,0,0,0,995.917602725,995.917600551,3.9737071441,0.7497951611,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,20,0.0788783232,0.0054991052,0.0002535033,0,0,0,0,0,0.9320271167,0.064977486,0.0029953973,0,0,0,0,0,1.9437658485,2.1104068059,1.6283136603,0.345884007,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,21,0.0777076288,0.0017454796,0.0004202429,0,0,0,0,0,0.9728855445,0.0218530905,0.005261365,0,0,0,0,0,1.9706186782,1.9905046174,1.5800693274,0.346207024,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,22,0.0781258919,0.0023719485,0.0003399076,0,0,0,0,0,0.9664530964,0.0293420904,0.0042048132,0,0,0,0,0,2.0030258343,1.8705609856,1.5323760021,0.3462496535,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,23,0.0777616645,0.0018953693,0.0005657654,0,0,0,0,0,0.9693212564,0.0236263174,0.0070524263,0,0,0,0,0,2.0377310258,1.7507590878,1.4841044519,0.3465617171,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,24,0.0772766074,0.0013778391,0.0003774296,0,0,0,0,0,0.9777903704,0.0174339672,0.0047756624,0,0,0,0,0,2.0743419673,1.6312425664,1.4353048545,0.3472211922,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,25,0.0769846375,0.0007378017,0.000589708,0,0,0,0,0,0.9830484822,0.0094212937,0.007530224,0,0,0,0,0,2.1143464159,1.5118150239,1.3865257366,0.3478350454,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,26,0.0774254475,0.0011372875,0.0005069719,0,0,0,0,0,0.9792049389,0.0143833527,0.0064117083,0,0,0,0,0,2.1575454491,1.3924930308,1.3377758494,0.348367419,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,27,0.0768783643,0.0007563515,0.0005493644,0,0,0,0,0,0.983299465,0.0096739839,0.0070265511,0,0,0,0,0,2.2037439576,1.2733171875,1.2890649184,0.3487198614,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,28,0.0769120451,0.0158185275,0.0003515402,0,0,0,0,0,0.8262816865,0.1699416461,0.0037766674,0,0,0,0,0,2.185690538,1.2338324403,1.2503194189,0.3487769354,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,29,0.0709078231,0.0066355659,0.0003744839,0,0,0,0,0,0.9100328393,0.0851610242,0.0048061365,0,0,0,0,0,2.1195310864,1.1543396597,1.2404024975,0.3521805271,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,30,0.0670578449,0.0012809539,0.0003811883,0,0,0,0,0,0.9758128271,0.0186401939,0.005546979,0,0,0,0,0,2.0883318517,1.1209890897,1.2009533769,0.3561677213,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,31,0.06586695,0.0002291937,0.0002097439,0,0,0,0,0,0.9933801102,0.003456612,0.0031632778,0,0,0,0,0,2.1550203459,1.0418935937,1.191030911,0.359453581,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,32,0.0650882665,0.000970176,0.0001073117,0,0,0,0,0,0.9837153267,0.0146628113,0.001621862,0,0,0,0,0,2.121292134,1.0122732887,1.1529800246,0.3603147068,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,33,0.0624974864,0.0027315895,0.002969337,0,0,0,0,0,0.9164067581,0.0400535637,0.0435396782,0,0,0,0,0,2.0541628715,0.9338621521,1.1430461932,0.3610702091,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
3,34,0.0529849964,0.0023545351,0.0047934018,0,0,0,0,0,0.881131079,0.0391555007,0.0797134204,0,0,0,0,0,2.0190368184,0.9061973558,1.1059291666,0.3642225481,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498369591,to_be_removed,to_be_removed,to_be_removed
