cf,x,y,z
6,2.3042042255,2.1051034927,0.022032842
6,2.30509305,2.1070299149,0.0209512524
6,2.3071744442,2.1110520363,0.0210925862
6,2.3092978001,2.100471735,0.0215338003
6,2.3090765476,2.1025967598,0.0216613859
6,2.3032767773,2.1016204357,0.021834543
6,2.3044571877,2.1019256115,0.0208326653
6,2.3067271709,2.1059949398,0.0209733993
6,2.3091051579,2.1042058468,0.0210856777
6,2.3108468056,2.1077475548,0.0212585833
6,2.3117432594,2.1057384014,0.0200449023
6,2.3053441048,2.0956811905,0.0201116595
6,2.3053357601,2.0933158398,0.020021949
6,2.3063559532,2.0914094448,0.0200889241
6,2.3064484596,2.091386795,0.0200665649
6,2.3061020374,2.09136343,0.0204571672
6,2.3067753315,2.0915000439,0.0206080768
6,2.3067753315,2.0915000439,0.0206080768
6,2.3077886105,2.0934534073,0.0207139496
6,2.3087308407,2.0913834572,0.0208423845
6,2.3106632233,2.095117569,0.0210204981
6,2.3114848137,2.0932013988,0.0211136285
6,2.3144004345,2.0916540623,0.0213073473
6,2.3177707195,2.0932786465,0.02143595
6,2.3171317577,2.091760397,0.0214906521
6,2.317784071,2.0939340591,0.0222141892
6,2.3193411827,2.0917787552,0.0223847814
6,2.3199715614,2.0939311981,0.0225563627
6,2.3211143017,2.0941746235,0.0228636749
6,2.3219261169,2.092331171,0.0222477373
6,2.3248472214,2.0961151123,0.0224484541
6,2.3257331848,2.0941843987,0.0226174667
6,2.3265006542,2.0960612297,0.0227811318
6,2.3294811249,2.098637104,0.0231609065
6,2.3304629326,2.0967948437,0.0220341254
6,2.3312034607,2.098867178,0.0221512038
6,2.3321800232,2.0969538689,0.0222797617
6,2.3332970142,2.0990359783,0.0224118643
6,2.3357143402,2.0989398956,0.0224178471
6,2.3360061646,2.1009647846,0.0225457214
6,2.3368120193,2.101252079,0.0227832366
6,2.3381068707,2.1010251045,0.0228623543
6,2.3401641846,2.1053729057,0.0231125448
6,2.3425426483,2.1048591137,0.0207183529
6,2.3431489468,2.1066761017,0.0207295399
6,2.3441963196,2.1072089672,0.0208444912
6,2.3450295925,2.10526824,0.0208918285
6,2.343208313,2.1083333492,0.0201335624
6,2.3444466591,2.1057672501,0.0201596897
6,2.3454360962,2.1057329178,0.0202455968
6,2.3457651138,2.1077895164,0.0202667508
6,2.3469598293,2.1059656143,0.0203222577
6,2.3473186493,2.1082160473,0.0206313655
6,2.3465864658,2.1067438126,0.0206103176
6,2.3474602699,2.1066586971,0.0207501501
6,2.3478114605,2.1066646576,0.0207508449
6,2.3486709595,2.1045088768,0.0196800269
6,2.3493478298,2.1063592434,0.0196873266
6,2.3505489826,2.1043224335,0.0197209008
6,2.3525128365,2.1060442924,0.0197353698
6,2.352959156,2.1039173603,0.0197906401
6,2.3544409275,2.1043934822,0.0195432119
6,2.3565204144,2.106515646,0.0195468478
6,2.3573527336,2.1049592495,0.0195469726
6,2.3564264774,2.1080114841,0.019690197
6,2.3592684269,2.1077163219,0.0207511745
6,2.3598999977,2.1061124802,0.020811528
6,2.3597588539,2.1053490639,0.0207929332
6,2.3604125977,2.1036851406,0.0208550431
6,2.360840559,2.1056995392,0.0209698398
6,2.3612186909,2.1036155224,0.020632688
6,2.3616213799,2.1016824245,0.0207251366
6,2.36226511,2.1033871174,0.0208286885
6,2.362860918,2.1015586853,0.0209170785
6,2.3632423878,2.1036984921,0.0214267187
6,2.3656566143,2.1036334038,0.0216221437
6,2.3665642738,2.1036305428,0.0218209457
6,2.3667891026,2.1055965424,0.0219680332
6,2.3669450283,2.1056945324,0.0220399182
6,2.3669598103,2.105701685,0.0204182938
6,2.366976738,2.1056063175,0.0204002
6,2.3669281006,2.1055846214,0.020381216
6,2.3667752743,2.1055622101,0.0203651153
6,2.3667941093,2.1056027412,0.019820841
6,2.3666148186,2.1055727005,0.0197915193
6,2.3668599129,2.1055026054,0.0197793283
6,2.366574049,2.1055388451,0.0197559372
6,2.3664579391,2.1054911613,0.0197406188
6,2.3663768768,2.1054582596,0.0193972476
6,2.3662495613,2.1053981781,0.0193223152
6,2.366307497,2.1055717468,0.0192728397
6,2.3661811352,2.1055164337,0.0192316957
6,2.3663628101,2.1056201458,0.0191001482
6,2.3662490845,2.1055636406,0.0190368462
6,2.3652558327,2.1045591831,0.0191166028
6,2.3651711941,2.1067187786,0.0201844685
6,2.3651227951,2.1065897942,0.020533219
6,2.3601417542,2.1096007824,0.0210379511
6,2.3608410358,2.1079466343,0.0216830801
6,2.3575923443,2.1109137535,0.0221814159
6,2.3500387669,2.1213946342,0.0234779753
6,2.3499326706,2.1220405102,0.0245141834
6,2.3505339622,2.1237764359,0.0257687438
6,2.3509366512,2.1222298145,0.0271130055
6,2.3534760475,2.1264801025,0.0272670053
6,2.3571856022,2.1312992573,0.0287698712
6,2.3588154316,2.1300795078,0.0303072985
6,2.3613300323,2.1350750923,0.0320337601
6,2.3632743359,2.133992672,0.0304552764
6,2.3609158993,2.1353099346,0.0321128555
6,2.361995697,2.1346781254,0.0337580778
6,2.3642916679,2.1331806183,0.0353366286
6,2.3652663231,2.1321287155,0.0370213017
6,2.3671019077,2.1323695183,0.0336201452
6,2.3683423996,2.1340436935,0.0353938192
6,2.3687901497,2.1336109638,0.0370141044
6,2.3702938557,2.1320800781,0.0384704061
6,2.3694019318,2.1296300888,0.0383411273
6,2.3744132519,2.1288712025,0.0398453474
6,2.3745405674,2.1261560917,0.0414558351
6,2.3759231567,2.1228234768,0.0432491787
6,2.3783285618,2.1207718849,0.0448831096
6,2.3799304962,2.1171836853,0.0478597954
6,2.3829927444,2.1135299206,0.0499579906
6,2.3838119507,2.1131427288,0.0522755869
6,2.3855805397,2.1102011204,0.0546827726
6,2.3870763779,2.1062383652,0.0547698848
6,2.3885352612,2.1051261425,0.0571259558
6,2.3913571835,2.1020953655,0.0595641583
6,2.3926086426,2.1011824608,0.0621050075
6,2.3938229084,2.0988790989,0.0649785474
6,2.3961646557,2.0957534313,0.0666804537
6,2.3972430229,2.0933821201,0.0696417391
6,2.3991882801,2.090470314,0.0726548508
6,2.3996193409,2.0930929184,0.0759391785
6,2.39884305,2.0957627296,0.0788135156
6,2.3990163803,2.09405303,0.0821201876
6,2.3945333958,2.0970973969,0.0858447105
6,2.3945009708,2.092443943,0.0894040391
6,2.3853602409,2.0986247063,0.0931942239
6,2.3862054348,2.0949647427,0.0955754966
6,2.3879499435,2.091909647,0.1032631099
6,2.3856918812,2.0882821083,0.1073505357
6,2.3848276138,2.0884757042,0.1092080995
6,2.3849742413,2.0854935646,0.1133652627
6,2.381043911,2.0857329369,0.1174969003
6,2.383428812,2.0837476254,0.1218791604
6,2.3852748871,2.0815229416,0.1261985153
6,2.3867952824,2.0802812576,0.1286444217
6,2.3864970207,2.0779309273,0.1329469532
6,2.3859109879,2.0771393776,0.1372242123
6,2.3850591183,2.0778932571,0.1416379809
6,2.3874943256,2.07412076,0.1461713314
6,2.3876187801,2.0731604099,0.1507633328
6,2.3861746788,2.0615010262,0.1558317244
6,2.3848581314,2.0606436729,0.160501793
6,2.3847670555,2.0602390766,0.1652672738
6,2.3825023174,2.0580654144,0.1681100726
6,2.3898851871,2.0535612106,0.1728867441
6,2.3893153667,2.0519361496,0.17771402
6,2.3860390186,2.0521843433,0.1825684011
6,2.3846626282,2.0522227287,0.1895422339
6,2.3816699982,2.0523736477,0.1945722103
6,2.380862236,2.052393198,0.1997210234
6,2.3721952438,2.051264286,0.2052781284
6,2.362631321,2.0473520756,0.2108626962
6,2.3626227379,2.0452976227,0.2158279419
6,2.3466024399,2.0439896584,0.2214782089
6,2.3459630013,2.0450327396,0.2269658446
6,2.345310688,2.0316314697,0.2328672558
6,2.3355903625,2.0278091431,0.2376696616
6,2.3360645771,2.0156910419,0.2434924096
6,2.3345723152,2.0162463188,0.249026686
6,2.3327548504,2.0155251026,0.2544884384
6,2.332603693,2.0149152279,0.2599306703
6,2.3314828873,2.0154566765,0.264580518
6,2.3319547176,2.0145747662,0.2700202763
6,2.3308081627,2.0110332966,0.2753376961
6,2.3325605392,2.0093479156,0.2806227505
6,2.3323881626,2.0087378025,0.2858261466
6,2.3346781731,2.0069077015,0.2910138667
6,2.3359951973,2.0061283112,0.2962632477
6,2.3351421356,2.0011081696,0.3014189005
6,2.3356385231,1.9998692274,0.3064691722
6,2.3383183479,1.999139905,0.3105412722
6,2.3394589424,1.9966595173,0.3153674901
6,2.3405637741,1.9981299639,0.3201873004
6,2.3409333229,1.9990811348,0.325391382
6,2.340528965,1.9972543716,0.3237085044
6,2.3419117928,2.0008001328,0.3282390535
6,2.3413414955,2.0017139912,0.3332576454
6,2.3429133892,2.0034506321,0.3377591372
6,2.3430476189,2.0014483929,0.3421217501
6,2.3443193436,2.0008141994,0.3452394903
6,2.3456237316,2.001758337,0.3494928479
6,2.3464872837,2.0016036034,0.3537093401
6,2.3486344814,2.0019879341,0.3583949506
6,2.3501756191,1.997433424,0.3615824878
6,2.3519308567,1.993838191,0.3657385409
6,2.3526890278,1.9958850145,0.369894594
6,2.3513057232,1.9968643188,0.3740576804
6,2.353066206,1.9965283871,0.3782807887
6,2.3542687893,1.9984630346,0.3803907037
6,2.3552484512,2.0001592636,0.3844697773
6,2.3568639755,2.0021460056,0.3885284662
6,2.3584558964,2.0043952465,0.3925742507
6,2.3597586155,2.0031473637,0.3951050043
6,2.3613469601,2.0032765865,0.3989963233
6,2.3640725613,2.0030245781,0.4028853774
6,2.3658847809,2.0046424866,0.4067745209
6,2.3695237637,2.0049860477,0.410563767
6,2.3703620434,2.0073156357,0.4144716859
6,2.3712472916,2.0068690777,0.418174386
6,2.3758709431,2.0020554066,0.421918571
6,2.3784785271,2.003541708,0.4254932702
6,2.3794589043,2.0014426708,0.4256735146
6,2.3809447289,2.0033226013,0.4289253056
6,2.3842713833,2.0043978691,0.4320783317
6,2.3887338638,2.0008304119,0.43520841
6,2.390689373,2.0017220974,0.4381563663
6,2.3907442093,2.000647068,0.4404580891
6,2.3912272453,2.0017418861,0.4433203936
6,2.3914773464,2.0015342236,0.4460327625
6,2.3934836388,1.9942001104,0.4486691654
6,2.3945655823,1.9941008091,0.4473131597
6,2.3959674835,1.9919161797,0.4495527148
6,2.3965239525,1.9897778034,0.4517043531
6,2.3931462765,1.9901052713,0.453699261
6,2.3903110027,1.9886062145,0.4556223154
6,2.3901860714,1.9911835194,0.4561225176
6,2.3911442757,1.9923634529,0.4577787519
6,2.3927688599,1.9895186424,0.4594503939
6,2.3979318142,1.9914643764,0.461032331
6,2.3973965645,1.9915500879,0.4605454803
6,2.3984713554,1.9908543825,0.4619119167
6,2.3989386559,1.9867221117,0.463246733
6,2.3995354176,1.9837967157,0.4645542502
6,2.4004433155,1.9813027382,0.4657515883
6,2.3994550705,1.976482749,0.4645422697
6,2.3997983932,1.9775784016,0.4656188786
6,2.4002680779,1.9759794474,0.4667422175
6,2.4067583084,1.975169301,0.4678961933
6,2.4070968628,1.9710054398,0.4659089744
6,2.4069213867,1.9657199383,0.4668638408
6,2.4084048271,1.9697029591,0.4677498043
6,2.4080181122,1.9649873972,0.4687186182
6,2.4070167542,1.9666484594,0.4667488933
6,2.4066958427,1.9640825987,0.4675395787
6,2.4091153145,1.9645787477,0.4683563411
6,2.4074487686,1.9665657282,0.4692251682
6,2.4091985226,1.9677921534,0.4700995386
6,2.409635067,1.969504714,0.4677225649
6,2.4105162621,1.9726083279,0.468519181
6,2.4110388756,1.9717615843,0.4693751633
6,2.4086501598,1.9738850594,0.470268935
6,2.4095664024,1.9723074436,0.4691475332
6,2.4088666439,1.9735069275,0.4700773358
6,2.40914011,1.9735482931,0.4710334837
6,2.4083192348,1.972022891,0.472061336
6,2.4080073833,1.976023078,0.4730277658
6,2.4080426693,1.9751741886,0.4716256261
6,2.408531189,1.9757808447,0.472489059
6,2.4095785618,1.9756475687,0.4733600914
6,2.4098262787,1.9759320021,0.4742767215
6,2.4117791653,1.9791381359,0.4709955454
6,2.4123404026,1.9752789736,0.4718537927
6,2.4128236771,1.9812004566,0.472569555
6,2.418902874,1.9801666737,0.4733574986
6,2.4187679291,1.9816704988,0.4742558002
6,2.416523695,1.9842910767,0.4715574086
6,2.4154698849,1.9850760698,0.4722868502
6,2.416695118,1.990675807,0.4729813039
6,2.4162111282,1.991306901,0.4736767709
6,2.4153239727,1.9985079765,0.4699814618
6,2.4222943783,2.0007989407,0.4704452455
6,2.421898365,2.0033383369,0.4709087014
6,2.4217534065,2.0115325451,0.4718159139
6,2.4166727066,2.0163726807,0.4715082049
6,2.4159593582,2.0217969418,0.4719887376
6,2.4170098305,2.0233802795,0.4725504816
6,2.4161169529,2.0293602943,0.4731430411
6,2.4150564671,2.0287427902,0.4725197554
6,2.4119904041,2.0316867828,0.4731354117
6,2.4119577408,2.0358924866,0.4738180339
6,2.409758091,2.0363602638,0.4745931625
6,2.4105694294,2.0433430672,0.4734530449
6,2.4085431099,2.0454554558,0.4741839767
6,2.4071164131,2.0485925674,0.4749262929
6,2.4072992802,2.0499513149,0.4757415354
6,2.4039721489,2.0551948547,0.4765736759
6,2.4047260284,2.0606064796,0.4741061628
6,2.4033534527,2.0665063858,0.4748433828
6,2.4015035629,2.0678403378,0.4756787717
6,2.4019231796,2.0714402199,0.4765546322
6,2.4013643265,2.0771126747,0.4742992222
6,2.4030191898,2.0824608803,0.4749913216
6,2.4032537937,2.0924110413,0.4756332934
6,2.3984541893,2.0957064629,0.4763430655
6,2.3919882774,2.0995440483,0.4753215015
6,2.3936209679,2.1037707329,0.475882709
6,2.3939597607,2.1053700447,0.4764327705
6,2.3949930668,2.1177637577,0.4768679738
6,2.3910753727,2.122146368,0.4748880267
6,2.3909432888,2.1203634739,0.4753051102
6,2.3905832767,2.1237838268,0.4757036269
6,2.3913257122,2.1254868507,0.4761178195
6,2.3924560547,2.1346380711,0.4765173197
6,2.3913078308,2.1391119957,0.4770084023
6,2.3910834789,2.1420805454,0.4775502086
6,2.3993768692,2.1401348114,0.4781388938
6,2.3997635841,2.1454019547,0.4787247181
6,2.4006078243,2.1498515606,0.4788878262
6,2.3998811245,2.1530647278,0.4795663655
6,2.400359869,2.1559810638,0.4803004265
6,2.3997528553,2.1550731659,0.4811092615
6,2.3999125957,2.1536753178,0.4819546044
6,2.4006061554,2.156588316,0.485516727
6,2.3962929249,2.1582341194,0.4865248501
6,2.3959755898,2.1653134823,0.4874876142
6,2.39503932,2.1701278687,0.4884789288
6,2.3959596157,2.1698865891,0.4897243083
6,2.3901977539,2.1703472137,0.4906666279
6,2.3903698921,2.1689112186,0.4916322827
6,2.3913710117,2.1738221645,0.4924861193
6,2.3918004036,2.1752645969,0.4933503568
6,2.3927605152,2.1817014217,0.4952527881
6,2.387815237,2.1845164299,0.4960722327
6,2.3874948025,2.1857466698,0.4967787266
6,2.3882808685,2.1871004105,0.4973907173
6,2.3891305923,2.1860852242,0.4989795983
6,2.3889122009,2.1939344406,0.4994123578
6,2.3876504898,2.1950712204,0.4998556674
6,2.3890450001,2.1953122616,0.500197351
6,2.390843153,2.196598053,0.5004582405
6,2.3892428875,2.1949608326,0.499581337
6,2.3892977238,2.198166132,0.4995581806
6,2.3902270794,2.1981539726,0.4994925559
