"D_10 4 norm(mean): 3.81209773215659 norm(variance): 0.500256332262378 var(x): 0.444503845675216 var(y): 0.229505401131542"
"D_11 4 norm(mean): 3.14525667955155 norm(variance): 0.419836942730099 var(x): 0.383068507630714 var(y): 0.171818441799866"
"D_12 4 norm(mean): 3.76998523453668 norm(variance): 0.411221786347755 var(x): 0.39552510886961 var(y): 0.112531088241081"
"D_13 4 norm(mean): 3.56966983007931 norm(variance): 0.369402201380808 var(x): 0.328345195248486 var(y): 0.169255484821676"
"D_14 4 norm(mean): 4.03143415455823 norm(variance): 0.315232772585486 var(x): 0.257673290811395 var(y): 0.181593436319595"
"D_15 4 norm(mean): 2.68914634669935 norm(variance): 1.50815998007402 var(x): 0.333010330374365 var(y): 1.47093529611633"
"D_16 4 norm(mean): 3.4555795236473 norm(variance): 0.412368265265212 var(x): 0.201530628744915 var(y): 0.35976796949634"
"D_17 4 norm(mean): 3.81290150195201 norm(variance): 0.414807676214561 var(x): 0.322564249320914 var(y): 0.260802057711513"
"D_18 4 norm(mean): 3.26974453126503 norm(variance): 0.628104515443555 var(x): 0.193599422261347 var(y): 0.597523678209203"
"D_19 4 norm(mean): 3.77580928622899 norm(variance): 0.219242892646852 var(x): 0.117508195447259 var(y): 0.185092598390341"
"D_0 4 norm(mean): 3.03542252049347 norm(variance): 0.165337301531647 var(x): 0.152174989573323 var(y): 0.0646467000404952"
"D_1 4 norm(mean): 2.93628177714592 norm(variance): 0.281814535590273 var(x): 0.225940447085036 var(y): 0.168434992923012"
"D_2 4 norm(mean): 3.76210382302445 norm(variance): 0.305368067940641 var(x): 0.260156709073077 var(y): 0.159900417892095"
"D_3 4 norm(mean): 3.45996128156712 norm(variance): 0.397039054916302 var(x): 0.289774657130936 var(y): 0.271423394742382"
"D_4 4 norm(mean): 2.58045157467684 norm(variance): 0.413189632288596 var(x): 0.163787634870959 var(y): 0.379340589568481"
"D_5 4 norm(mean): 3.44668913515317 norm(variance): 0.88631065953717 var(x): 0.503000878995653 var(y): 0.729751122601955"
"D_6 4 norm(mean): 4.04537371952363 norm(variance): 0.41597271122636 var(x): 0.382907818093064 var(y): 0.162526611138663"
"D_7 4 norm(mean): 3.19718838872118 norm(variance): 0.34937325455965 var(x): 0.307508484876827 var(y): 0.16583185077168"
"D_8 4 norm(mean): 3.30111628863311 norm(variance): 0.665439675082038 var(x): 0.416326084115982 var(y): 0.519117089737894"
"D_9 4 norm(mean): 1.87938260477021 norm(variance): 1.76969478984378 var(x): 0.553040445743507 var(y): 1.68106094909496"
"D_10 4 norm(mean): 3.81209773215659 norm(variance): 0.500256332262378 var(x): 0.444503845675216 var(y): 0.229505401131542"
"D_11 4 norm(mean): 3.14525667955155 norm(variance): 0.419836942730099 var(x): 0.383068507630714 var(y): 0.171818441799866"
"D_12 4 norm(mean): 3.76998523453668 norm(variance): 0.411221786347755 var(x): 0.39552510886961 var(y): 0.112531088241081"
"D_13 4 norm(mean): 3.56966983007931 norm(variance): 0.369402201380808 var(x): 0.328345195248486 var(y): 0.169255484821676"
"D_14 4 norm(mean): 4.03143415455823 norm(variance): 0.315232772585486 var(x): 0.257673290811395 var(y): 0.181593436319595"
"D_15 4 norm(mean): 2.68914634669935 norm(variance): 1.50815998007402 var(x): 0.333010330374365 var(y): 1.47093529611633"
"D_16 4 norm(mean): 3.4555795236473 norm(variance): 0.412368265265212 var(x): 0.201530628744915 var(y): 0.35976796949634"
"D_17 4 norm(mean): 3.81290150195201 norm(variance): 0.414807676214561 var(x): 0.322564249320914 var(y): 0.260802057711513"
"D_18 4 norm(mean): 3.26974453126503 norm(variance): 0.628104515443555 var(x): 0.193599422261347 var(y): 0.597523678209203"
"D_19 4 norm(mean): 3.77580928622899 norm(variance): 0.219242892646852 var(x): 0.117508195447259 var(y): 0.185092598390341"
"D_0 4 norm(mean): 3.03542252049347 norm(variance): 0.165337301531647 var(x): 0.152174989573323 var(y): 0.0646467000404952"
"D_1 4 norm(mean): 2.93628177714592 norm(variance): 0.281814535590273 var(x): 0.225940447085036 var(y): 0.168434992923012"
"D_2 4 norm(mean): 3.76210382302445 norm(variance): 0.305368067940641 var(x): 0.260156709073077 var(y): 0.159900417892095"
"D_3 4 norm(mean): 3.45996128156712 norm(variance): 0.397039054916302 var(x): 0.289774657130936 var(y): 0.271423394742382"
"D_4 4 norm(mean): 2.58045157467684 norm(variance): 0.413189632288596 var(x): 0.163787634870959 var(y): 0.379340589568481"
"D_5 4 norm(mean): 3.44668913515317 norm(variance): 0.88631065953717 var(x): 0.503000878995653 var(y): 0.729751122601955"
"D_6 4 norm(mean): 4.04537371952363 norm(variance): 0.41597271122636 var(x): 0.382907818093064 var(y): 0.162526611138663"
"D_7 4 norm(mean): 3.19718838872118 norm(variance): 0.34937325455965 var(x): 0.307508484876827 var(y): 0.16583185077168"
"D_8 4 norm(mean): 3.30111628863311 norm(variance): 0.665439675082038 var(x): 0.416326084115982 var(y): 0.519117089737894"
"D_9 4 norm(mean): 1.87938260477021 norm(variance): 1.76969478984378 var(x): 0.553040445743507 var(y): 1.68106094909496"
"D_10 4 norm(mean): 3.81209773215659 norm(variance): 0.500256332262378 var(x): 0.444503845675216 var(y): 0.229505401131542"
"D_11 4 norm(mean): 3.14525667955155 norm(variance): 0.419836942730099 var(x): 0.383068507630714 var(y): 0.171818441799866"
"D_12 4 norm(mean): 3.76998523453668 norm(variance): 0.411221786347755 var(x): 0.39552510886961 var(y): 0.112531088241081"
"D_13 4 norm(mean): 3.56966983007931 norm(variance): 0.369402201380808 var(x): 0.328345195248486 var(y): 0.169255484821676"
"D_14 4 norm(mean): 4.03143415455823 norm(variance): 0.315232772585486 var(x): 0.257673290811395 var(y): 0.181593436319595"
"D_15 4 norm(mean): 2.68914634669935 norm(variance): 1.50815998007402 var(x): 0.333010330374365 var(y): 1.47093529611633"
"D_16 4 norm(mean): 3.4555795236473 norm(variance): 0.412368265265212 var(x): 0.201530628744915 var(y): 0.35976796949634"
"D_17 4 norm(mean): 3.81290150195201 norm(variance): 0.414807676214561 var(x): 0.322564249320914 var(y): 0.260802057711513"
"D_18 4 norm(mean): 3.26974453126503 norm(variance): 0.628104515443555 var(x): 0.193599422261347 var(y): 0.597523678209203"
"D_19 4 norm(mean): 3.77580928622899 norm(variance): 0.219242892646852 var(x): 0.117508195447259 var(y): 0.185092598390341"
