1	y	[log]	a	x2.0	rollback	80	0.02	1	mean:	0.176847866	-0.145535131	-0.026398564	var:	0.00109378	0.007064109	0.007601358
1	x	[log]	b	x0.2	rollback	0	0.02	1	mean:	-0.400498441	-0.648467849	-0.597998681	var:	0.106555743	0.077213265	0.035035144
1	y	[log]	b	x0.2	rollback	0	0.02	1	mean:	0.114384553	-0.108811834	-0.044599041	var:	0.006730491	0.013507639	0.011301422
1	x	[log]	b	x0.2	rollback	100	0.02	1	mean:	-0.269252202	-0.447656917	-0.499088128	var:	0.146614456	0.05971952	0.037676833
1	y	[log]	b	x0.2	rollback	100	0.02	1	mean:	0.108357779	-0.133102928	-0.023330494	var:	0.012056764	0.00655039	0.008985717
1	x	[log]	b	x0.2	rollback	120	0.02	1	mean:	-0.293358944	-0.459650838	-0.528155867	var:	0.119302366	0.04678442	0.046056086
1	y	[log]	b	x0.2	rollback	120	0.02	1	mean:	0.121235011	-0.138844293	-0.008664289	var:	0.00774264	0.006229295	0.006919752
1	x	[log]	b	x0.2	rollback	140	0.02	1	mean:	-0.375808434	-0.465274558	-0.567185016	var:	0.137750121	0.057146939	0.038863306
1	y	[log]	b	x0.2	rollback	140	0.02	1	mean:	0.134762831	-0.127185886	-0.0484985	var:	0.005155936	0.007599642	0.00898033
1	x	[log]	b	x0.2	rollback	160	0.02	1	mean:	-0.364545055	-0.546114249	-0.57924612	var:	0.110846744	0.086216313	0.034779527
1	y	[log]	b	x0.2	rollback	160	0.02	1	mean:	0.119983374	-0.103818982	-0.051625199	var:	0.009273656	0.012799084	0.005566232
1	x	[log]	b	x0.2	rollback	180	0.02	1	mean:	-0.35263353	-0.623533052	-0.561202523	var:	0.126514559	0.092302839	0.034490282
1	y	[log]	b	x0.2	rollback	180	0.02	1	mean:	0.12596804	-0.099133738	-0.047961391	var:	0.005070252	0.015068571	0.00501781
1	x	[log]	b	x0.2	rollback	20	0.02	1	mean:	-0.169199814	-0.500709809	-0.442839538	var:	0.016696484	0.004433657	0.009389522
1	y	[log]	b	x0.2	rollback	20	0.02	1	mean:	0.126575355	-0.123468527	-0.03603973	var:	0.006012091	0.007451115	0.008770929
1	x	[log]	b	x0.2	rollback	200	0.02	1	mean:	-0.354170289	-0.612807053	-0.585656794	var:	0.118478237	0.089159475	0.034316259
1	y	[log]	b	x0.2	rollback	200	0.02	1	mean:	0.12275317	-0.08264365	-0.070896366	var:	0.005338136	0.013854948	0.010121635
1	x	[log]	b	x0.2	rollback	220	0.02	1	mean:	-0.314411478	-0.604643808	-0.593436096	var:	0.096456215	0.0820937	0.033433525
1	y	[log]	b	x0.2	rollback	220	0.02	1	mean:	0.13474957	-0.074132232	-0.071851976	var:	0.004030469	0.015474995	0.010548675
1	x	[log]	b	x0.2	rollback	240	0.02	1	mean:	-0.383285075	-0.635202807	-0.554166147	var:	0.116676833	0.074977546	0.031322039
1	y	[log]	b	x0.2	rollback	240	0.02	1	mean:	0.131848369	-0.093735313	-0.06442298	var:	0.004065625	0.012944883	0.00874044
1	x	[log]	b	x0.2	rollback	40	0.02	1	mean:	-0.171635548	-0.499808143	-0.446079701	var:	0.016335948	0.005149853	0.008726692
1	y	[log]	b	x0.2	rollback	40	0.02	1	mean:	0.127402284	-0.123290251	-0.035792018	var:	0.007407997	0.006635051	0.010180236
1	x	[log]	b	x0.2	rollback	60	0.02	1	mean:	-0.231309377	-0.524327074	-0.515027249	var:	0.039812405	0.008635205	0.014891993
1	y	[log]	b	x0.2	rollback	60	0.02	1	mean:	0.129607479	-0.133977499	-0.041085838	var:	0.006046966	0.008270508	0.010628256
1	x	[log]	b	x0.2	rollback	80	0.02	1	mean:	-0.23209154	-0.519549965	-0.516276885	var:	0.038568234	0.007680307	0.016989618
1	y	[log]	b	x0.2	rollback	80	0.02	1	mean:	0.143811011	-0.140689608	-0.029596123	var:	0.003513681	0.006137193	0.010858361
1	x	[log]	b	x2.0	rollback	0	0.02	1	mean:	-0.094501388	-0.433737124	-0.479550555	var:	0.015086602	0.002496021	0.004486047
1	y	[log]	b	x2.0	rollback	0	0.02	1	mean:	0.230946751	-0.21615912	0.040599129	var:	0.001947536	0.002510586	0.002227942
1	x	[log]	b	x2.0	rollback	100	0.02	1	mean:	-0.108003068	-0.461396059	-0.490046844	var:	0.017209854	0.002495169	0.005034537
1	y	[log]	b	x2.0	rollback	100	0.02	1	mean:	0.221282725	-0.204627736	0.025254224	var:	0.002104192	0.004986581	0.004258755
1	x	[log]	b	x2.0	rollback	120	0.02	1	mean:	-0.118863492	-0.456179938	-0.489288751	var:	0.015869385	0.002900973	0.006396563
1	y	[log]	b	x2.0	rollback	120	0.02	1	mean:	0.219814161	-0.202186562	0.028921617	var:	0.002224937	0.004967115	0.003886403
1	x	[log]	b	x2.0	rollback	140	0.02	1	mean:	-0.104293548	-0.444152098	-0.485121323	var:	0.016176928	0.002403835	0.006577803
1	y	[log]	b	x2.0	rollback	140	0.02	1	mean:	0.224726567	-0.214676734	0.039753703	var:	0.002195572	0.003305317	0.002295921
1	x	[log]	b	x2.0	rollback	160	0.02	1	mean:	-0.092973693	-0.44110302	-0.481941682	var:	0.015879007	0.002282625	0.004514232
1	y	[log]	b	x2.0	rollback	160	0.02	1	mean:	0.228939485	-0.216619525	0.043335672	var:	0.002126667	0.002591767	0.002395139
1	x	[log]	b	x2.0	rollback	180	0.02	1	mean:	-0.090003428	-0.432257374	-0.481155602	var:	0.015793622	0.00233229	0.004686871
1	y	[log]	b	x2.0	rollback	180	0.02	1	mean:	0.232119216	-0.212453607	0.037177318	var:	0.002008627	0.003079883	0.002863753
1	x	[log]	b	x2.0	rollback	20	0.02	1	mean:	-0.175076101	-0.486731732	-0.449039524	var:	0.018529988	0.006855546	0.008947088
1	y	[log]	b	x2.0	rollback	20	0.02	1	mean:	0.175504162	-0.179653417	-0.002243908	var:	0.005900817	0.008408434	0.00800714
1	x	[log]	b	x2.0	rollback	200	0.02	1	mean:	-0.088841895	-0.432644483	-0.47920455	var:	0.015093731	0.002433697	0.004285763
1	y	[log]	b	x2.0	rollback	200	0.02	1	mean:	0.232761904	-0.215323846	0.040843872	var:	0.001861531	0.002498142	0.002198537
1	x	[log]	b	x2.0	rollback	220	0.02	1	mean:	-0.087594397	-0.431392364	-0.477899291	var:	0.014949037	0.002511275	0.004329594
1	y	[log]	b	x2.0	rollback	220	0.02	1	mean:	0.233500187	-0.215311274	0.0406252	var:	0.001781217	0.00253458	0.002086272
1	x	[log]	b	x2.0	rollback	240	0.02	1	mean:	-0.092663669	-0.433498597	-0.481201602	var:	0.014339383	0.002548816	0.004256602
1	y	[log]	b	x2.0	rollback	240	0.02	1	mean:	0.232993149	-0.215954922	0.041234589	var:	0.001719435	0.002449326	0.002201054
1	x	[log]	b	x2.0	rollback	40	0.02	1	mean:	-0.179791398	-0.484138013	-0.461435809	var:	0.020774555	0.006770149	0.008338694
1	y	[log]	b	x2.0	rollback	40	0.02	1	mean:	0.19890556	-0.205826829	0.006183636	var:	0.00266104	0.005229311	0.00425069
1	x	[log]	b	x2.0	rollback	60	0.02	1	mean:	-0.11731534	-0.4512473	-0.491017836	var:	0.018920096	0.003543471	0.006791305
1	y	[log]	b	x2.0	rollback	60	0.02	1	mean:	0.216985303	-0.207795159	0.021057145	var:	0.002636963	0.004940738	0.004460101
1	x	[log]	b	x2.0	rollback	80	0.02	1	mean:	-0.080058723	-0.441555586	-0.473033922	var:	0.017596674	0.002823893	0.005071536
1	y	[log]	b	x2.0	rollback	80	0.02	1	mean:	0.234451563	-0.197641524	0.03286986	var:	0.001904265	0.005951429	0.004701747
1	x	[log]	i	x0.2	rollback	0	0.02	1	mean:	0.080287205	-0.417988361	-0.41026689	var:	0.010181454	0.000798298	0.002912068
1	y	[log]	i	x0.2	rollback	0	0.02	1	mean:	0.159368738	-0.129117146	0.014299831	var:	5.20E-05	0.002146013	0.001478823
1	x	[log]	i	x0.2	rollback	100	0.02	1	mean:	0.012372913	-0.475317078	-0.409095833	var:	0.010219623	0.00260689	0.006361584
1	y	[log]	i	x0.2	rollback	100	0.02	1	mean:	0.15790923	-0.113501852	0.008134874	var:	5.47E-05	0.00343724	0.00110654
1	x	[log]	i	x0.2	rollback	120	0.02	1	mean:	0.036141029	-0.459813518	-0.382362504	var:	0.013018155	0.002265003	0.007831075
1	y	[log]	i	x0.2	rollback	120	0.02	1	mean:	0.159119836	-0.115886264	0.004818662	var:	6.30E-05	0.003399003	0.000929638
1	x	[log]	i	x0.2	rollback	140	0.02	1	mean:	0.111078878	-0.420949884	-0.362087018	var:	0.015180066	0.001569568	0.008273656
1	y	[log]	i	x0.2	rollback	140	0.02	1	mean:	0.160457234	-0.123932794	0.007192882	var:	7.00E-05	0.002500123	0.001026095
1	x	[log]	i	x0.2	rollback	160	0.02	1	mean:	0.089226216	-0.431184595	-0.391345088	var:	0.01151699	0.00088439	0.005101796
1	y	[log]	i	x0.2	rollback	160	0.02	1	mean:	0.160350927	-0.125264367	0.009363527	var:	6.16E-05	0.002418958	0.001215482
1	x	[log]	i	x0.2	rollback	180	0.02	1	mean:	0.077716215	-0.424005001	-0.402839429	var:	0.009982199	0.000895449	0.00346427
1	y	[log]	i	x0.2	rollback	180	0.02	1	mean:	0.159916528	-0.130419602	0.009572928	var:	5.33E-05	0.002131915	0.001291206
1	x	[log]	i	x0.2	rollback	20	0.02	1	mean:	-0.159320298	-0.494461396	-0.445056382	var:	0.020135008	0.004700314	0.010935627
1	y	[log]	i	x0.2	rollback	20	0.02	1	mean:	0.138910275	-0.129873876	-0.013564409	var:	0.000591412	0.004139498	0.001482326
1	x	[log]	i	x0.2	rollback	200	0.02	1	mean:	0.078765965	-0.421898874	-0.402628388	var:	0.009331199	0.000832804	0.00359069
1	y	[log]	i	x0.2	rollback	200	0.02	1	mean:	0.160057492	-0.131449782	0.009006772	var:	5.13E-05	0.00211703	0.001292008
1	x	[log]	i	x0.2	rollback	220	0.02	1	mean:	0.081654936	-0.42230495	-0.400927049	var:	0.010549081	0.00083846	0.003909131
1	y	[log]	i	x0.2	rollback	220	0.02	1	mean:	0.160043539	-0.129870018	0.009931083	var:	5.34E-05	0.002145023	0.001293627
1	x	[log]	i	x0.2	rollback	240	0.02	1	mean:	0.082905189	-0.422614287	-0.404503888	var:	0.010735056	0.000932536	0.002902928
1	y	[log]	i	x0.2	rollback	240	0.02	1	mean:	0.159836315	-0.128345485	0.012650127	var:	5.82E-05	0.002142228	0.001363378
1	x	[log]	i	x0.2	rollback	40	0.02	1	mean:	-0.156673011	-0.477550541	-0.438920521	var:	0.018831144	0.005180762	0.008245875
