cf,x,y,z
6,2.433962822,1.7171982527,0.2482467741
6,2.4331626892,1.7169361115,0.2537931502
6,2.4357898235,1.713128686,0.2593718171
6,2.4353942871,1.7123718262,0.264896661
6,2.4341263771,1.7130709887,0.2703855634
6,2.4343185425,1.7115266323,0.2758837938
6,2.434607029,1.7107440233,0.2812897563
6,2.4380784035,1.7099983692,0.2894777358
6,2.4367489815,1.7111077309,0.294531554
6,2.4371664524,1.7109605074,0.2995093763
6,2.4367148876,1.7102509737,0.3044704497
6,2.4372804165,1.7114242315,0.3092890382
6,2.437183857,1.711566329,0.3169289827
6,2.4369359016,1.7125989199,0.3217912018
6,2.4379706383,1.712669611,0.3266446292
6,2.4374244213,1.7126425505,0.3314673305
6,2.4372975826,1.7104249001,0.3357430995
6,2.4370994568,1.7095770836,0.3404353559
6,2.436142683,1.7109460831,0.3450094163
6,2.4362609386,1.7117542028,0.3495237529
6,2.4363920689,1.7104848623,0.3539923131
6,2.4355578423,1.7111743689,0.359623909
6,2.4351317883,1.7097110748,0.3640521765
6,2.4347190857,1.7119776011,0.3683944345
6,2.435362339,1.7112041712,0.3726963103
6,2.4345593452,1.7091548443,0.3753272295
6,2.435251236,1.7073853016,0.379437387
6,2.4353907108,1.7072547674,0.383472383
6,2.4334285259,1.7057147026,0.3874955773
6,2.4330451488,1.7050255537,0.3914700747
6,2.4313261509,1.7041760683,0.396307677
6,2.4302816391,1.6997175217,0.4001363218
6,2.4295618534,1.6991819143,0.4038748145
6,2.4300956726,1.6999899149,0.4074528813
6,2.4294810295,1.6991382837,0.4097903073
6,2.4290163517,1.7000476122,0.413176775
6,2.4294979572,1.7017017603,0.4164990485
6,2.4282016754,1.7023655176,0.4197981358
6,2.4285914898,1.704185009,0.4229765832
6,2.429248333,1.7030807734,0.4268907607
6,2.4277992249,1.7048295736,0.4299353361
6,2.4299709797,1.709205389,0.4328822196
6,2.4297580719,1.7083096504,0.4357645214
6,2.4278752804,1.7049993277,0.4391053021
6,2.4267964363,1.7052574158,0.4419086874
6,2.4263217449,1.7025676966,0.444663167
6,2.4262158871,1.7004437447,0.4473365843
6,2.4243004322,1.7042611837,0.449883163
6,2.4233241081,1.7031402588,0.4523336291
6,2.4274463654,1.7030882835,0.4547054768
6,2.4280049801,1.7035979033,0.4569024146
6,2.4295580387,1.6982717514,0.4591068327
6,2.4275779724,1.698472023,0.4606743455
6,2.4270403385,1.6999031305,0.4625943303
6,2.4278345108,1.6989046335,0.4644576907
6,2.4262301922,1.70002985,0.4661672413
6,2.4262092113,1.7011133432,0.4678713381
6,2.4252724648,1.7002134323,0.4684411883
6,2.4252240658,1.7021495104,0.4698659778
6,2.4249556065,1.7004475594,0.4712562859
6,2.4239761829,1.7022923231,0.4724592268
6,2.4242150784,1.7008125782,0.4745708704
6,2.4232661724,1.6998233795,0.475746721
6,2.4233198166,1.7020275593,0.4768122733
6,2.4258289337,1.7009916306,0.477830112
6,2.424839735,1.7019686699,0.4787513614
6,2.4274344444,1.7038007975,0.4793586433
6,2.4286901951,1.7041009665,0.4808613956
6,2.4285197258,1.7062585354,0.4815339744
6,2.4295918941,1.708065629,0.4820601642
6,2.4315588474,1.7095806599,0.4826362729
6,2.4311702251,1.7113876343,0.4831454456
6,2.4295840263,1.7096267939,0.483690232
6,2.4300057888,1.7084743977,0.4837288558
6,2.429721117,1.7090040445,0.4840925932
6,2.4313559532,1.7117171288,0.4844678938
6,2.4295563698,1.7120927572,0.4847262204
6,2.4292993546,1.7103990316,0.4851032197
6,2.4276800156,1.7118862867,0.4858766794
6,2.4289941788,1.7111098766,0.4861674011
6,2.4269783497,1.7118097544,0.4863705635
6,2.4268219471,1.7116544247,0.4866574705
6,2.4322085381,1.7157248259,0.4854001999
6,2.431748867,1.7128067017,0.4855823815
6,2.432497263,1.7132133245,0.4857574701
6,2.427241087,1.7129796743,0.4859237075
6,2.4296512604,1.7158430815,0.4861457348
6,2.4300515652,1.7171933651,0.4862782359
6,2.4299566746,1.7132866383,0.4865036607
6,2.4330153465,1.7134691477,0.4859437346
6,2.4351630211,1.7161930799,0.4860663712
6,2.4357197285,1.7145369053,0.4861827791
6,2.4366998672,1.7168095112,0.486278832
6,2.4392902851,1.7166528702,0.4871016741
6,2.4397346973,1.7207639217,0.4872507453
6,2.4412398338,1.7185794115,0.4874586761
6,2.4431746006,1.7201180458,0.4876832068
6,2.4430449009,1.7191674709,0.4879387617
